id_geral,id_ato,id_dodf,tipo_rel,id_rel,anotador_rel,tipo_ent,id_ent,anotador_ent,texto,estado_ent,x_tsne,y_tsne,x_umap,y_umap
35178288201434613320,35_178.28.8.2014R346,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R346,lygia_paloma,simbolo,13320,fredson_carlos,DFG-14,nao_confirmado,14.1893,-27.689028,-23.343656539916992,15.562504768371582
35178288201434622092,35_178.28.8.2014R346,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R346,lygia_paloma,orgao,22092,lygia_paloma,Corpo de Bombeiros Militar do Distrito Federal,nao_confirmado,-2.277996,-7.0963182,-25.154661178588867,18.31462860107422
35178288201434613318,35_178.28.8.2014R346,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R346,lygia_paloma,nome,13318,fredson_carlos,MAURO ANDRE KAISER CABRAL,nao_confirmado,-0.17375024,-10.750299,-30.443891525268555,8.260613441467285
35178288201434613319,35_178.28.8.2014R346,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R346,lygia_paloma,matricula,13319,fredson_carlos,1399925,nao_confirmado,-0.6912894,-12.275404,-27.793190002441406,6.893028736114502
35178288201434622093,35_178.28.8.2014R346,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R346,lygia_paloma,cargo_efetivo,22093,lygia_paloma,Tenente-Coronel QOBM/Comb.,nao_confirmado,-6.7340302,-5.5727763,-8.592167854309082,21.736330032348633
35178288201434613321,35_178.28.8.2014R346,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R346,lygia_paloma,cargo_comissionado,13321,fredson_carlos,"Comandante do Centro de 
Comunicacao Social",nao_confirmado,2.4777372,-2.2571106,-29.27741241455078,7.185378074645996
35178288201434622091,35_178.28.8.2014R346,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R346,lygia_paloma,hierarquia_lotacao,22091,lygia_paloma,Comando-Geral,nao_confirmado,1.2153138,-4.4896646,-29.624282836914062,12.64018440246582
35178288201434622128,35_178.28.8.2014R346,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R346,lygia_paloma,Ato_Nomeacao_Comissionado,22128,lygia_paloma,"NOMEAR o Tenente-Coronel QOBM/Comb. MAURO ANDRE KAISER CABRAL, matricula 
1399925, para exercer o Cargo em Comissao, Simbolo DFG-14, de Comandante do Centro de 
Comunicacao Social, do Comando-Geral, do Corpo de Bombeiros Militar do Distrito Federal.",nao_confirmado,0.4532284,-9.950813,-29.48834991455078,10.455989837646484
35178288201434713325,35_178.28.8.2014R347,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R347,lygia_paloma,simbolo,13325,fredson_carlos,DFG-14,nao_confirmado,14.074236,-26.773344,-22.856361389160156,15.056751251220703
35178288201434713326,35_178.28.8.2014R347,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R347,lygia_paloma,cargo_comissionado,13326,fredson_carlos,Subdiretor,nao_confirmado,-22.980345,-26.478928,-27.79824447631836,14.62823486328125
35178288201434713328,35_178.28.8.2014R347,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R347,lygia_paloma,orgao,13328,fredson_carlos,Corpo de Bombeiros Militar do Distrito Federal,nao_confirmado,-2.833747,-7.1895165,-25.15302276611328,17.409828186035156
35178288201434713323,35_178.28.8.2014R347,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R347,lygia_paloma,nome,13323,fredson_carlos,MARCIO MORATO ALVARES,nao_confirmado,-6.7542925,-9.870235,-31.444664001464844,5.208736419677734
35178288201434713324,35_178.28.8.2014R347,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R347,lygia_paloma,matricula,13324,fredson_carlos,1399947,nao_confirmado,-9.585275,-0.28148946,-29.371374130249023,4.203501224517822
35178288201434713327,35_178.28.8.2014R347,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R347,lygia_paloma,hierarquia_lotacao,13327,fredson_carlos,"Subdiretoria 
de Gestao de Pessoal, da Diretoria de Gestao de Pessoal, do Departamento de Recursos Humanos, 
do Subcomando-Geral, do Comando-Geral",nao_confirmado,7.320547,-9.093648,-29.385425567626953,10.491933822631836
35178288201434722104,35_178.28.8.2014R347,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R347,lygia_paloma,cargo_efetivo,22104,lygia_paloma,Tenente-Coronel QOBM/Comb.,nao_confirmado,-6.7278495,-5.558439,-8.822552680969238,21.585729598999023
35178288201434722129,35_178.28.8.2014R347,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R347,lygia_paloma,Ato_Nomeacao_Comissionado,22129,lygia_paloma,"NOMEAR o Tenente-Coronel QOBM/Comb. MARCIO MORATO ALVARES, matricula 
1399947, para exercer o Cargo em Comissao, Simbolo DFG-14, de Subdiretor, da Subdiretoria 
de Gestao de Pessoal, da Diretoria de Gestao de Pessoal, do Departamento de Recursos Humanos, 
do Subcomando-Geral, do Comando-Geral, do Corpo de Bombeiros Militar do Distrito Federal.",nao_confirmado,6.663767,-9.260975,-29.420795440673828,11.28804874420166
35178288201434921086,35_178.28.8.2014R349,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R349,lygia_paloma,simbolo,21086,lygia_paloma,CNE-05,nao_confirmado,23.777008,-25.559347,-28.82524299621582,16.77482795715332
35178288201434921087,35_178.28.8.2014R349,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R349,lygia_paloma,cargo_comissionado,21087,lygia_paloma,Diretor,nao_confirmado,11.719532,-18.478289,-25.70108413696289,13.874075889587402
35178288201434921091,35_178.28.8.2014R349,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R349,lygia_paloma,orgao,21091,lygia_paloma,Corpo de Bombeiros Militar do Distrito Federal,nao_confirmado,-3.0046763,-7.0848975,-25.531064987182617,18.214956283569336
35178288201434913329,35_178.28.8.2014R349,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R349,lygia_paloma,nome,13329,fredson_carlos,CARLOS EMILSON FERREIRA DOS SANTOS,nao_confirmado,-11.182417,10.438534,-31.212142944335938,7.698188781738281
35178288201434913330,35_178.28.8.2014R349,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R349,lygia_paloma,matricula,13330,fredson_carlos,1399883,nao_confirmado,-17.523739,-7.3312507,-28.244735717773438,5.325314521789551
35178288201434921090,35_178.28.8.2014R349,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R349,lygia_paloma,hierarquia_lotacao,21090,lygia_paloma,"Diretoria de Orcamento e Financas, do Departamento de Administracao Logistica e Financeira, 
do Subcomando-Geral, do Comando-Geral",nao_confirmado,3.0703099,-9.502298,-29.930315017700195,11.93348503112793
35178288201434922105,35_178.28.8.2014R349,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R349,lygia_paloma,cargo_efetivo,22105,lygia_paloma,Tenente-Coronel QOBM/Comb.,nao_confirmado,-6.724013,-5.5491953,-8.226806640625,21.146780014038086
35178288201434922131,35_178.28.8.2014R349,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R349,lygia_paloma,Ato_Nomeacao_Comissionado,22131,lygia_paloma,"NOMEAR o Tenente-Coronel QOBM/Comb. CARLOS EMILSON FERREIRA DOS SANTOS, 
matricula 1399883, para exercer o Cargo de Natureza Especial, Simbolo CNE-05, de Diretor, da 
Diretoria de Orcamento e Financas, do Departamento de Administracao Logistica e Financeira, 
do Subcomando-Geral, do Comando-Geral, do Corpo de Bombeiros Militar do Distrito Federal.",nao_confirmado,2.7418551,-8.417585,-29.796945571899414,11.285110473632812
35178288201435021089,35_178.28.8.2014R350,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R350,lygia_paloma,simbolo,21089,lygia_paloma,CNE-05,nao_confirmado,23.777008,-25.559347,-28.57080841064453,16.517534255981445
35178288201435021092,35_178.28.8.2014R350,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R350,lygia_paloma,cargo_comissionado,21092,lygia_paloma,Diretor,nao_confirmado,11.719532,-18.478289,-25.690895080566406,13.786041259765625
35178288201435013334,35_178.28.8.2014R350,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R350,lygia_paloma,orgao,13334,fredson_carlos,Corpo de Bombeiros Militar do Distrito Federal,nao_confirmado,-2.9829988,-7.034907,-25.857139587402344,17.975988388061523
35178288201435013332,35_178.28.8.2014R350,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R350,lygia_paloma,nome,13332,fredson_carlos,JORGE MARTINS RODRIGUES DE OLIVEIRA,nao_confirmado,-9.941755,5.872722,-30.42521095275879,8.698484420776367
35178288201435013333,35_178.28.8.2014R350,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R350,lygia_paloma,matricula,13333,fredson_carlos,1399853,nao_confirmado,-8.453246,-5.2668333,-28.244646072387695,5.055025100708008
35178288201435021093,35_178.28.8.2014R350,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R350,lygia_paloma,hierarquia_lotacao,21093,lygia_paloma,"Diretoria 
de Contratacoes e Aquisicoes, do Departamento de Administracao Logistica e Financeira, do 
Subcomando-Geral, do Comando-Geral",nao_confirmado,2.3708727,-9.44997,-29.305116653442383,12.016641616821289
35178288201435022106,35_178.28.8.2014R350,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R350,lygia_paloma,cargo_efetivo,22106,lygia_paloma,Coronel QOBM/Comb.,nao_confirmado,-5.2916527,-4.5341783,-8.413482666015625,21.242395401000977
35178288201435022132,35_178.28.8.2014R350,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R350,lygia_paloma,Ato_Nomeacao_Comissionado,22132,lygia_paloma,"NOMEAR o Coronel QOBM/Comb. JORGE MARTINS RODRIGUES DE OLIVEIRA, matricu-
la 1399853, para exercer o Cargo de Natureza Especial, Simbolo CNE-05, de Diretor, da Diretoria 
de Contratacoes e Aquisicoes, do Departamento de Administracao Logistica e Financeira, do 
Subcomando-Geral, do Comando-Geral, do Corpo de Bombeiros Militar do Distrito Federal.",nao_confirmado,2.0628192,-8.458315,-29.900041580200195,10.897185325622559
35178288201435113337,35_178.28.8.2014R351,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R351,lygia_paloma,simbolo,13337,fredson_carlos,DFG-14,nao_confirmado,14.80715,-27.367113,-23.132450103759766,15.545487403869629
35178288201435113338,35_178.28.8.2014R351,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R351,lygia_paloma,cargo_comissionado,13338,fredson_carlos,Subdiretor,nao_confirmado,-22.980345,-26.478926,-27.8797550201416,14.69569206237793
35178288201435113340,35_178.28.8.2014R351,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R351,lygia_paloma,orgao,13340,fredson_carlos,"Corpo de 
Bombeiros Militar do Distrito Federal",nao_confirmado,-2.2939563,-6.9197755,-25.750783920288086,18.18637466430664
35178288201435113335,35_178.28.8.2014R351,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R351,lygia_paloma,nome,13335,fredson_carlos,LISANDRO PAIXAO DOS SANTOS,nao_confirmado,-12.902623,9.933737,-31.834901809692383,8.702224731445312
35178288201435113336,35_178.28.8.2014R351,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R351,lygia_paloma,matricula,13336,fredson_carlos,1399935,nao_confirmado,-7.3543944,-7.232284,-28.913915634155273,4.579887390136719
35178288201435113339,35_178.28.8.2014R351,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R351,lygia_paloma,hierarquia_lotacao,13339,fredson_carlos,"Subdiretoria 
de Contratacoes e Aquisicoes, da Diretoria de Contratacoes e Aquisicoes, do Departamento de 
Administracao Logistica e Financeira, do Subcomando-Geral, do Comando-Geral,",nao_confirmado,2.172715,-9.478267,-29.487974166870117,12.172280311584473
35178288201435122107,35_178.28.8.2014R351,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R351,lygia_paloma,cargo_efetivo,22107,lygia_paloma,Tenente-Coronel QOBM/Comb.,nao_confirmado,-6.7242074,-5.5325565,-8.371072769165039,21.192312240600586
35178288201435122133,35_178.28.8.2014R351,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R351,lygia_paloma,Ato_Nomeacao_Comissionado,22133,lygia_paloma,"NOMEAR o Tenente-Coronel QOBM/Comb. LISANDRO PAIXAO DOS SANTOS, matricula 
1399935, para exercer o Cargo em Comissao, Simbolo DFG-14, de Subdiretor, da Subdiretoria 
de Contratacoes e Aquisicoes, da Diretoria de Contratacoes e Aquisicoes, do Departamento de 
Administracao Logistica e Financeira, do Subcomando-Geral, do Comando-Geral, do Corpo de 
Bombeiros Militar do Distrito Federal.",nao_confirmado,1.7751648,-9.14851,-29.029539108276367,11.885298728942871
35178288201435213343,35_178.28.8.2014R352,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R352,lygia_paloma,simbolo,13343,fredson_carlos,DFG-14,nao_confirmado,14.1893,-27.689028,-23.660240173339844,14.94859790802002
35178288201435213344,35_178.28.8.2014R352,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R352,lygia_paloma,cargo_comissionado,13344,fredson_carlos,Subdiretor,nao_confirmado,-22.980345,-26.478926,-27.829313278198242,14.997745513916016
35178288201435213341,35_178.28.8.2014R352,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R352,lygia_paloma,nome,13341,fredson_carlos,ROBERTO SANGALETI,nao_confirmado,-14.381976,24.930037,-30.5858211517334,10.3963041305542
35178288201435213342,35_178.28.8.2014R352,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R352,lygia_paloma,matricula,13342,fredson_carlos,1399953,nao_confirmado,-14.624951,-16.108284,-28.828914642333984,6.462392807006836
35178288201435213345,35_178.28.8.2014R352,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R352,lygia_paloma,hierarquia_lotacao,13345,fredson_carlos,"Subdiretoria de En-
sino, da Diretoria de Ensino, do Departamento de Ensino, Pesquisa, Ciencia e Tecnologia, do 
Subcomando-Geral, do Comando-Geral",nao_confirmado,6.33163,-7.3196063,-28.43181800842285,11.546501159667969
35178288201435213346,35_178.28.8.2014R352,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R352,lygia_paloma,orgao,13346,fredson_carlos,Corpo de Bombeiros Militar do Distrito Federal.,nao_confirmado,-2.22557,-6.7580633,-25.313941955566406,17.678428649902344
35178288201435222108,35_178.28.8.2014R352,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R352,lygia_paloma,cargo_efetivo,22108,lygia_paloma,Tenente-Coronel QOBM/Comb.,nao_confirmado,-6.718426,-5.5277033,-8.726404190063477,21.64129066467285
35178288201435222134,35_178.28.8.2014R352,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R352,lygia_paloma,Ato_Nomeacao_Comissionado,22134,lygia_paloma,"NOMEAR o Tenente-Coronel QOBM/Comb. ROBERTO SANGALETI, matricula 1399953, 
para exercer o Cargo em Comissao, Simbolo DFG-14, de Subdiretor, da Subdiretoria de En-
sino, da Diretoria de Ensino, do Departamento de Ensino, Pesquisa, Ciencia e Tecnologia, do 
Subcomando-Geral, do Comando-Geral, do Corpo de Bombeiros Militar do Distrito Federal.",nao_confirmado,5.694534,-8.147757,-29.036945343017578,11.23200798034668
35178288201435313349,35_178.28.8.2014R353,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R353,lygia_paloma,simbolo,13349,fredson_carlos,CNE-05,nao_confirmado,23.777008,-25.559347,-28.533123016357422,16.452733993530273
35178288201435313350,35_178.28.8.2014R353,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R353,lygia_paloma,cargo_comissionado,13350,fredson_carlos,Diretor,nao_confirmado,11.719532,-18.478289,-25.50324249267578,13.545011520385742
35178288201435313348,35_178.28.8.2014R353,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R353,lygia_paloma,matricula,13348,fredson_carlos,1401900,nao_confirmado,0.0946221,-13.5592375,-29.717002868652344,5.596405506134033
35178288201435313352,35_178.28.8.2014R353,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R353,lygia_paloma,orgao,13352,fredson_carlos,Corpo de Bombeiros Militar do Distrito Federal,nao_confirmado,-1.9474771,-6.6640835,-25.507646560668945,18.378019332885742
35178288201435313347,35_178.28.8.2014R353,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R353,lygia_paloma,nome,13347,fredson_carlos,"JOAO ANTONIO DE JESUS,",nao_confirmado,2.325608,-1.050554,-29.896963119506836,9.098093032836914
35178288201435313351,35_178.28.8.2014R353,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R353,lygia_paloma,hierarquia_lotacao,13351,fredson_carlos,"Diretoria de Pesquisa, 
Ciencia e Tecnologia, do Departamento de Ensino, Pesquisa, Ciencia e Tecnologia, do Subco-
mando-Geral, do Comando-Geral",nao_confirmado,5.7332664,-7.0904074,-28.850465774536133,12.04516315460205
35178288201435322109,35_178.28.8.2014R353,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R353,lygia_paloma,cargo_efetivo,22109,lygia_paloma,Coronel QOBM/Comb.,nao_confirmado,-5.2901735,-4.524545,-8.115267753601074,21.188840866088867
35178288201435322135,35_178.28.8.2014R353,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R353,lygia_paloma,Ato_Nomeacao_Comissionado,22135,lygia_paloma,"NOMEAR o Coronel QOBM/Comb. JOAO ANTONIO DE JESUS, matricula 1401900, para 
exercer o Cargo de Natureza Especial, Simbolo CNE-05, de Diretor, da Diretoria de Pesquisa, 
Ciencia e Tecnologia, do Departamento de Ensino, Pesquisa, Ciencia e Tecnologia, do Subco-
mando-Geral, do Comando-Geral, do Corpo de Bombeiros Militar do Distrito Federal.",nao_confirmado,5.1396637,-7.4191756,-29.272890090942383,11.082202911376953
35178288201435413355,35_178.28.8.2014R354,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R354,lygia_paloma,simbolo,13355,fredson_carlos,DFG-14,nao_confirmado,14.80715,-27.367113,-23.20958137512207,15.43264389038086
35178288201435413358,35_178.28.8.2014R354,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R354,lygia_paloma,orgao,13358,fredson_carlos,"Corpo 
de Bombeiros Militar do Distrito Federal",nao_confirmado,-1.6366693,-6.5492625,-24.814430236816406,17.802949905395508
35178288201435413356,35_178.28.8.2014R354,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R354,lygia_paloma,cargo_comissionado,13356,fredson_carlos,Subdiretor,nao_confirmado,-22.980345,-26.478926,-27.554533004760742,14.80500316619873
35178288201435413353,35_178.28.8.2014R354,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R354,lygia_paloma,nome,13353,fredson_carlos,EDUARDO JOSE MUNDIM,nao_confirmado,-4.598017,15.35561,-30.884620666503906,7.533456802368164
35178288201435413354,35_178.28.8.2014R354,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R354,lygia_paloma,matricula,13354,fredson_carlos,1399911,nao_confirmado,-21.970318,-13.123022,-30.747512817382812,5.0484490394592285
35178288201435413357,35_178.28.8.2014R354,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R354,lygia_paloma,hierarquia_lotacao,13357,fredson_carlos,"Subdiretoria de Pesqui-
sa, Ciencia e Tecnologia, da Diretoria de Pesquisa, Ciencia e Tecnologia, do Departamento de 
Ensino, Pesquisa, Ciencia e Tecnologia, do Subcomando-Geral, do Comando-Geral",nao_confirmado,5.8809786,-7.140335,-28.699325561523438,11.89953899383545
35178288201435422110,35_178.28.8.2014R354,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R354,lygia_paloma,cargo_efetivo,22110,lygia_paloma,Tenente-Coronel QOBM/Comb.,nao_confirmado,-6.7123613,-5.5042477,-8.257868766784668,21.24074935913086
35178288201435422136,35_178.28.8.2014R354,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R354,lygia_paloma,Ato_Nomeacao_Comissionado,22136,lygia_paloma,"NOMEAR o Tenente-Coronel QOBM/Comb. EDUARDO JOSE MUNDIM, matricula 1399911, 
para exercer o Cargo em Comissao, Simbolo DFG-14, de Subdiretor, da Subdiretoria de Pesqui-
sa, Ciencia e Tecnologia, da Diretoria de Pesquisa, Ciencia e Tecnologia, do Departamento de 
Ensino, Pesquisa, Ciencia e Tecnologia, do Subcomando-Geral, do Comando-Geral, do Corpo 
de Bombeiros Militar do Distrito Federal.",nao_confirmado,5.6410666,-7.552435,-28.889253616333008,11.234868049621582
35178288201435513361,35_178.28.8.2014R355,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R355,lygia_paloma,simbolo,13361,fredson_carlos,DFG-14,nao_confirmado,14.80715,-27.367113,-23.027250289916992,15.417853355407715
35178288201435513364,35_178.28.8.2014R355,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R355,lygia_paloma,orgao,13364,fredson_carlos,"Corpo de 
Bombeiros Militar do Distrito Federal",nao_confirmado,-1.2536666,-6.4278917,-24.860742568969727,18.199275970458984
35178288201435513359,35_178.28.8.2014R355,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R355,lygia_paloma,nome,13359,fredson_carlos,MARIO LUCIO DE DEUS NUNES,nao_confirmado,-0.20189357,0.8731354,-27.9759578704834,7.266130447387695
35178288201435513360,35_178.28.8.2014R355,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R355,lygia_paloma,matricula,13360,fredson_carlos,1399926,nao_confirmado,-9.957301,-2.9487538,-27.87649917602539,4.327230930328369
35178288201435513362,35_178.28.8.2014R355,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R355,lygia_paloma,cargo_comissionado,13362,fredson_carlos,"Subdiretor da Subdiretoria 
de Estudos e Analise de Projetos",nao_confirmado,4.1503515,-11.314758,-28.267789840698242,13.611103057861328
35178288201435513363,35_178.28.8.2014R355,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R355,lygia_paloma,hierarquia_lotacao,13363,fredson_carlos,"Diretoria de Estudos e Analise de Projetos, do Departa-
mento de Seguranca Contra Incendio, do Subcomando-Geral, do Comando-Geral",nao_confirmado,4.41132,-10.912136,-29.304492950439453,12.487231254577637
35178288201435522111,35_178.28.8.2014R355,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R355,lygia_paloma,cargo_efetivo,22111,lygia_paloma,Tenente-Coronel QOBM/Comb.,nao_confirmado,-6.7113843,-5.490624,-8.682440757751465,21.7356014251709
35178288201435522137,35_178.28.8.2014R355,35_178.28.8.2014,Ato_Nomeacao_Comissionado,R355,lygia_paloma,Ato_Nomeacao_Comissionado,22137,lygia_paloma,"NOMEAR o Tenente-Coronel QOBM/Comb. MARIO LUCIO DE DEUS NUNES, matricula 
1399926, para exercer o Cargo em Comissao, Simbolo DFG-14, de Subdiretor da Subdiretoria 
de Estudos e Analise de Projetos, da Diretoria de Estudos e Analise de Projetos, do Departa-
mento de Seguranca Contra Incendio, do Subcomando-Geral, do Comando-Geral, do Corpo de 
Bombeiros Militar do Distrito Federal.",nao_confirmado,4.2006154,-10.964466,-28.6579532623291,12.573052406311035
35178288201421817058,35_178.28.8.2014R218,35_178.28.8.2014,Ato_Exoneracao_Comissionado,R218,luiz_carlos,motivo,17058,ian_ferreira,por estar sendo nomeado para outro cargo,nao_confirmado,10.2093,-11.070365,-32.161922454833984,13.75595760345459
35178288201421817022,35_178.28.8.2014R218,35_178.28.8.2014,Ato_Exoneracao_Comissionado,R218,luiz_carlos,cargo_comissionado,17022,ian_ferreira,Chefe,nao_confirmado,-15.57026,-11.386432,7.335370063781738,12.008044242858887
35178288201421816916,35_178.28.8.2014R218,35_178.28.8.2014,Ato_Exoneracao_Comissionado,R218,luiz_carlos,simbolo,16916,ian_ferreira,CNE-05,nao_confirmado,23.777008,-25.559347,-28.63432502746582,16.410037994384766
35178288201421817126,35_178.28.8.2014R218,35_178.28.8.2014,Ato_Exoneracao_Comissionado,R218,luiz_carlos,orgao,17126,ian_ferreira,Corpo de Bombeiros Militar do Distrito Federal,nao_confirmado,-2.9874306,-6.6433473,-25.85415267944336,17.729915618896484
35178288201421817194,35_178.28.8.2014R218,35_178.28.8.2014,Ato_Exoneracao_Comissionado,R218,luiz_carlos,Ato_Exoneracao_Comissionado,17194,ian_ferreira,"EXONERAR, por estar sendo nomeado para outro cargo, o Coronel QOBM/Comb. LUIZ 
CLAUDIO BARBOSA CASTRO, matricula 1399865, do Cargo de Natureza Especial, Simbolo 
CNE-05, de Chefe do Estado-Maior-Operacional, do Comando Operacional, do Comando-Geral, 
do Corpo de Bombeiros Militar do Distrito Federal.",nao_confirmado,2.8231215,-6.8807735,-30.732528686523438,12.329949378967285
35178288201421816950,35_178.28.8.2014R218,35_178.28.8.2014,Ato_Exoneracao_Comissionado,R218,luiz_carlos,nome,16950,ian_ferreira,"LUIZ 
CLAUDIO BARBOSA CASTRO",nao_confirmado,-3.4344869,6.199737,-30.157264709472656,8.927988052368164
35178288201421816985,35_178.28.8.2014R218,35_178.28.8.2014,Ato_Exoneracao_Comissionado,R218,luiz_carlos,matricula,16985,ian_ferreira,1399865,nao_confirmado,-18.28177,-8.102619,-28.032899856567383,2.169156312942505
35178288201421817104,35_178.28.8.2014R218,35_178.28.8.2014,Ato_Exoneracao_Comissionado,R218,luiz_carlos,hierarquia_lotacao,17104,ian_ferreira,"Estado-Maior-Operacional, do Comando Operacional, do Comando-Geral",nao_confirmado,2.0000465,-4.06805,-30.162328720092773,13.262249946594238
35178288201421917059,35_178.28.8.2014R219,35_178.28.8.2014,Ato_Exoneracao_Comissionado,R219,luiz_carlos,motivo,17059,ian_ferreira,por estar sendo nomeado para outro cargo,nao_confirmado,10.2093,-11.070365,-31.47233009338379,14.12871265411377
35178288201421916917,35_178.28.8.2014R219,35_178.28.8.2014,Ato_Exoneracao_Comissionado,R219,luiz_carlos,simbolo,16917,ian_ferreira,CNE-05,nao_confirmado,23.777008,-25.559347,-28.662668228149414,16.86219024658203
35178288201421917127,35_178.28.8.2014R219,35_178.28.8.2014,Ato_Exoneracao_Comissionado,R219,luiz_carlos,orgao,17127,ian_ferreira,Corpo de Bombeiros Militar do Distrito Federal,nao_confirmado,-3.052854,-6.605733,-25.357501983642578,17.41197967529297
35178288201421917195,35_178.28.8.2014R219,35_178.28.8.2014,Ato_Exoneracao_Comissionado,R219,luiz_carlos,Ato_Exoneracao_Comissionado,17195,ian_ferreira,"EXONERAR, por estar sendo nomeado para outro cargo, o Tenente-Coronel QOBM/Comb. 
FRANCISCO ROBERTO MATOS GUEDES, matricula 1399891, do Cargo de Natureza Especial, 
Simbolo CNE-05, de Comandante, do Comando de Area III, do Subcomando Operacional, do 
Comando Operacional, do Comando-Geral, do Corpo de Bombeiros Militar do Distrito Federal.",nao_confirmado,2.732647,-5.5177345,-30.851686477661133,12.26812744140625
35178288201421916951,35_178.28.8.2014R219,35_178.28.8.2014,Ato_Exoneracao_Comissionado,R219,luiz_carlos,nome,16951,ian_ferreira,FRANCISCO ROBERTO MATOS GUEDES,nao_confirmado,0.27878496,-1.8415678,-31.172142028808594,9.971246719360352
35178288201421916986,35_178.28.8.2014R219,35_178.28.8.2014,Ato_Exoneracao_Comissionado,R219,luiz_carlos,matricula,16986,ian_ferreira,1399891,nao_confirmado,-19.611618,2.5488164,-28.841144561767578,5.017805099487305
35178288201421917023,35_178.28.8.2014R219,35_178.28.8.2014,Ato_Exoneracao_Comissionado,R219,luiz_carlos,cargo_comissionado,17023,ian_ferreira,Comandante,nao_confirmado,-31.476664,2.2707944,-29.011327743530273,7.133222579956055
35178288201421917105,35_178.28.8.2014R219,35_178.28.8.2014,Ato_Exoneracao_Comissionado,R219,luiz_carlos,hierarquia_lotacao,17105,ian_ferreira,"Comando de Area III, do Subcomando Operacional, do 
Comando Operacional, do Comando-Geral",nao_confirmado,2.973023,-4.514246,-30.482467651367188,13.054683685302734
