label,text,is_valid
"SECRETARIA DE ESTADO DE FAZENDA, PLANEJAMENTO, ORÇAMENTO E GESTÃO","O BRB-BANCO DE BRASÍLIA S/A., torna público a relação das compras, obras e serviços
contratados ou realizados no mês de DEZEMBRO-2018.
Modalidade da contratação: Autorização de Serviço BRB 2018/242 . Contratada: EKOÁ
TREINAMENTOS CORPORATIVOS LTDA-ME. Firmado em: 05/12/2018. Valor Total: R$
122.000,00. Objeto: prestação de serviços relativos ao treinamento outdoor para administradores e
gestores do BRB no ano de 2018. Vigência: de 05/12/2018 à 14/12/2018. Processo nº:
041.001.012/2018.
Modalidade da contratação: Contrato Administrativo. Contratada: CROWE HORWATH FINANÇAS
CORPORATIVAS LTDA. Tipo: Contrato BRB nº 2018/178. Firmado em: 17/12/2018. Valor Total: R$
42.000,00 Objeto: prestação de serviços de avaliação econômica-financeira do Balcão BRB. Vigência:
de 17/12/2018 à 15/02/2019. Processo nº: 041.000.953/2018.
Modalidade da contratação: Credenciamento BRB nº 001/2018. Contratado: FCL GESTÃO DO
CONHECIMENTO EIRELI ME. Tipo: Contrato BRB nº 2018/238. Firmado em: 17/12/2018. Objeto:
Prestação de serviços de intermediação de venda de imóveis não de uso de propriedade do BRB,
localizados no Distrito Federal e outros estados da federação, de acordo com os critérios, termos e
condições estabelecidas neste contrato, pelo período de 60 (sessenta) meses contados da data de
assinatura do contrato. Vigência: de 17/12/2018 à 17/12/2023. Processo nº: 041.000.034/2018.
Modalidade da contratação: Pregão Eletrônico nº 009/2018. Contratado: FAST SECURITY
TECNOLOGIA DA INFORMAÇÃO LTDA. Tipo: Contrato BRB nº 2018/244. Firmado em:
07/12/2018. Valor: R$ 532.080,00. Objeto: fornecimento, instalação, implantação, licenciamento,
treinamento e suporte (manutenção e garantia) de: 1) solução AntiMalware para Endpoint, Servidores
e Storage. Vigência: de 07/12/2018 à 07/12/2022. Processo nº: 041.001.331/2017.
Modalidade da contratação: Pregão Eletrônico nº 009/2018. Contratada: HSC DESENVOLVIMENTO E
SERVICOS EM TECNOLOGIA DA INFORMAÇÃO LTDA. Tipo: Contrato BRB - 2018/255. Firmado
em: 13/12/2018. Valor: R$ 85.056,00. Objeto: fornecimento, instalação, implantação, licenciamento,
treinamento e suporte (manutenção e garantia) de: 2) solução de AntiSpam. Vigência: de 13/12/2018 à
13/12/2022. Processo nº: 041.001.331/2017.
Modalidade da contratação: Pregão Eletrônico nº 046/2018. Contratada: SYSTEMA 2/90
COMUNICAÇÃO VISUAL LTDA. Tipo: Contrato BRB - 2018/235. Firmado em: 17/12/2018. Objeto:
Fornecimento, instalação, manutenção, montagem e desmontagem de elementos de sinalização
institucional interna em diversas dependências do BRB, localizadas no Distrito Federal, Goiás e Minas
Gerais, conforme condições e especificações constantes do Edital de Pregão Eletrônico nº 046/2018 e
seus anexos, pelo período de 12 (doze) meses, contados da data de assinatura do contrato. Vigência:
de 17/12/2018 à 17/12/2019. Processo nº: 041.000.268/2018.
Modalidade da contratação: Pregão Eletrônico nº 070/2018. Contratada: ÁGUA MINERAL BONJOUR
LTDA ME . Tipo: Contrato BRB - 2018/243. Firmado em: 02/01/2019. Objeto: Fornecimento de
aproximadamente 34.188 (trinta e quatro mil cento e oitenta e oito e oito) garrafões de 20 litros de
água mineral e/ou natural potável, sem gás, incluindo o serviço de entrega, para o consumo das
dependências do BRB - Banco de Brasília S.A,. Vigência: de 02/01/2019 à 31/12/2019. Processo nº:
041.000.268/2018.
Modalidade da contratação: Pregão Eletrônico nº 062/2018. Contratada: N.B DISTRIBUIDORA E
IMPORTADORA DE PRODUTOS E EQUIPAMENTOS EIRELI. Tipo: Ata de Registro de Preço BRB
- 2018/032. Valor: R$ 333.300,00. Objeto: Fornecimento de papel toalha e dispenser (papeleiras) em
comodato para as unidades do BRB - Banco de Brasília S.A, conforme condições e especificações
técnicas mínimas constantes do Edital e seus anexos, pelo período de 12 (doze) meses contados da data
de publicação da Ata de Registro de Preço. Vigência: 12 (doze) meses contados da data de publicação
da Ata de Registro de Preço. Processo nº: 041.001.133/2018.
Modalidade da contratação: Pregão Eletrônico nº 051/2018. Contratada: ASSISTANTS ASSESSORIA,
CONSULTORIA E PARTICIPAÇÕES LTDA. Tipo: Contrato BRB - 2018/247. Firmado em:
20/12/2018. Valor: R$ 34.500,00. Objeto: Prestação de serviço de avaliação atuarial dos planos de
benefícios patrocinados pelo BRB - Banco de Brasília S.A. (BRB), pelo período de 12 (doze) meses,
contados da data de assinatura do contrato. Vigência: de 20/12/2018 à 20/12/2019. Processo nº:
041.000.929/2018.
Modalidade da contratação: Pregão Eletrônico nº 047/2016. Contratada: COMPWIRE INFORMÁTICA
S.A.. Tipo: Contrato BRB - 2018/254. Firmado em: 21/12/2018. Valor: R$ 67.810,88. Objeto:
Fornecimento de ativos de rede para compor a nova estrutura de conectividade para a rede interna do
Banco e zonas desmilitarizadas, incluindo suporte técnico. Vigência: de 21/12/2018 à 21/12/2023.
Processo nº: 041.000.243/2016.
JEAN FELIPPE MAZÉPAS
Gerente de Área",False
SECRETARIA DE ESTADO DE SEGURANÇA PÚBLICA,"PROCESSO: 052.002.326/2016. OBJETO: Contratação, por meio de execução indireta, de pessoa jurídica
especializada para prestação de SERVIÇO DE SUPORTE ADMINISTRATIVO E OPERACIONAL, para
atendimento às diversas unidades da Polícia Civil do Distrito Federal - PCDF no Distrito Federal,
conforme especificações e condições estabelecidas no termo de referência constante do Anexo I do Edital.
TIPO: Menor Preço. A PREGOEIRA da Polícia Civil do Distrito Federal comunica que no Pregão
Eletrônico nº 64/2018 sagraram-se vencedoras do certame as empresas RDJ ASSESSORIA E GESTAO
EMPRESARIAL EIRELI, CNPJ: 06.350.074/0001-34, para os itens 4, 5, no valor de R$ 9.920.131,10
(nove milhões, novecentos e vinte mil, cento e trinta e um reais e dez centavos), e ESTRELA SERVICOS
TERCEIRIZADOS EIRELI, CNPJ: 08.146.561/0001-05, para o item 6, no valor de R$ 3.334.760,64 (três
milhões, trezentos e trinta e quatro mil, setecentos e sessenta reais e sessenta e quatro centavos). Os demais
itens encontram-se em fase recursal. A ata do pregão e o termo de adjudicação podem ser visualizados no
www.comprasgovernamentais.gov.br. Maiores informações na CPL/PCDF fones: 3207-4071/4046.
Brasília/DF, 03 de janeiro de 2019.
KELLY CRISTINA CORDEIRO GUEDES
Pregoeira",False
SECRETARIA DE ESTADO DE SEGURANÇA PÚBLICA,"Processo: 00053-00092847/2018-89. Nota de Empenho Ordinário, n.º 933, emitida em 28/12/2018.
Contratada: GRAZIELE LEMOS - ME., no valor de R$ 6.600,00. Objeto: Aquisição de materiais para o
serviço de limpeza e desinfecção de viatura tipo UR. Fundamento Legal: Pregão Eletrônico nº 55/2018-
DICOA/DEALF/CBMDF. Elemento de Despesa: 339030. Signatários: Pelo Contratante: Cel. QOBM/Comb.
Marcelo Teixeira Dantas, na qualidade de Diretor de Contratações e Aquisições do CBMDF.",False
"SECRETARIA DE ESTADO DE FAZENDA, PLANEJAMENTO, ORÇAMENTO E GESTÃO","Contratante: BANCO DE BRASÍLIA S.A - BRB. Promitente contratada: TOPOS INFORMÁTICA
LTDA-EPP. Objeto: Aquisição de chaves criptográficas e certificados digitais para pessoa física e jurídica
e para servidor de rede na hierarquia da ICP-Brasil com garantia, conforme especificações técnicas
mínimas do edital e seus anexos, bem como da proposta da contratada. Modalidade da contratação:
pregão eletrônico BRB nº 2018/007. Vigência:03/04/18 à 03/04/2019. Itens registrados: 5,6 e 8. Valor:
R$11.573,20. Signatários: pelo BRB, Kátia do Carmo Peixoto de Queiroz e pela promitente contratada:
Dilson Lima Gomes. Executor: Kleber Ponce Leones. Proc. 640/2017. Jean Felippe Mazépas - Gerente
de Área.",False
SECRETARIA DE ESTADO DE CULTURA,"PROCESSO: 00150-00010617/2018-48. Das Partes: FUNDO DE APOIO A CULTURA-SEC, CNPJ nº
03.658.028/0001-09 e o/a beneficiário/a LUIZ FELIPE ARAUJO LEAL - CPF n° 036.491.841-17. Do
Objeto: Concessão de Apoio Financeiro para ""Participação em Evento"", conforme Edital Nº 05/2018
- PROGRAMA CONEXÃO CULTURAL DF #NEGÓCIOS - Conexão FAC, e Portaria nº 106/2018.
Do Valor: R$ 14.100,00 (quatorze mil e cem reais). Da Classificação Orçamentária: 16903; Gestão:
23903. Programa de Trabalho nº 13.392.6219.2911.0001 - Realização de Ações Culturais - Conexão
FAC; Fonte 100; Natureza de Despesa 33.90.48; Modalidade Ordinário. Data da Emissão da Nota de
Empenho: 20/12/2018; Ordenador Responsável: THIAGO ROCHA LEANDRO",False
SECRETARIA DE ESTADO DE SAÚDE,"O SUBSECRETARIO DE GESTÃO DE PESSOAS, DA SECRETARIA DE ESTADO DE SAÚDE DO
DISTRITO FEDERAL, Substituto, no uso das atribuições que lhe confere o inciso XIV do artigo 210
do Regimento Interno da Secretaria de Estado de Saúde do Distrito Federal, aprovado pelo Decreto nº
39546 de 19/12/2018, e das que lhe foram delegadas por meio do art. 8º, inciso V, da Portaria nº
708/2018, resolve: HOMOLOGAR em caráter excepcional o afastamento de servidor para participar de
competição desportiva no país ao servidor DIEGO ALMEIDA PICANÇO, matrícula nº 151.536-5,
lotado no GEADM/DIVEP/SVS/SES na III Etapa do XIV Campeonato Brasileiro de Rifle e Shotgun/
VI Campeonato Brasileiro de Mini Rifle - 3ª Etapa - 2018, realizado no Clube Blumenau de Caça e
Tiro Esportivo em Blumenau/SC pela Confederação Brasileira de Tiro Prático - CBTP, como atleta e
árbitro, realizada entre os dias 16/10/2018 a 21/10/2018, Processo SEI nº. 00060-00515833/2018-94.
JEAN PAUL FRAUSSAT DE LIMA",False
SECRETARIA DE ESTADO DE SEGURANÇA PÚBLICA,"O DIRETOR-GERAL DO DEPARTAMENTO DE TRÂNSITO DO DISTRITO FEDERAL, no uso da
atribuição prevista no art. 3º, do Decreto nº 39.002, de 24 de abril de 2018, que regulamenta os arts.
44 e 45 da Lei Complementar nº 840, de 23 de dezembro de 2011, e conforme Processo SEI nº
00055-00158213/2018-40, resolve: DESIGNAR RAFAELA RODRIGUES BATISTA NEVES
SAMPAIO ALBUQUERQUE, matrícula 182332-9, para substituir ÁLVARO SEBASTIÃO TEIXEIRA
RIBEIRO, matrícula 251.122-3, diretor, símbolo CNE-02, da Diretoria de Educação de Trânsito -
Direduc, do Detran/DF, no período de 03/01 a 30/04/2019, por motivo de licença médica do
titular.
FABRICIO LIMA DE ANDRADE MOURA",False
"SECRETARIA DE ESTADO DE FAZENDA, PLANEJAMENTO, ORÇAMENTO E GESTÃO","Em cumprimento ao parágrafo 2º do artigo 22 da Lei Orgânica do Distrito Federal e ao Art. 4º da Lei Distrital nº 3.184, de 29 de agosto de 2003, a BRB - CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.
divulga abaixo o Quadro Demonstrativo das Despesas com Propaganda, Publicidade, Publicações Legais e Patrocínios, referentes ao 4º (Quarto) Trimestre/2018.
.
Beneficiário
Classificação
da Despesa
Finalidade da
Ação
Valores Realizados (R$)*
.
Janeiro
Fevereiro
Março Abril
Maio
Junho
Julho
Agosto
Setembro Outubro Novembro Dezembro
Total
.
CÁLICE
PROPAGANDA
LTDA
PUBLICAÇÕES
OBRIGATÓRIAS
PUBLICIDADE 
LEGAL
30.000,00
30.000,00 102.418,60 40.000,00 40.000,00
40.495,14 46.668,05 40.495,14 20.133,09 40.000,00 40.000,00 42.742,31
512.952,30
.
SECRETARIA
DE ESTADO
DE
FAZENDA
DO
DISTRITO
FEDERAL
PUBLICAÇÕES
OBRIGATÓRIAS
PUBLICIDADE 
LEGAL
1.470,00
-
840,00 16.950,001.560,00 570,00 2.250,00
930,00
25.860,00 120,00
480,00
870,00
51.900,00
.
AGÊNCIA NBS
- 
PPR
PROFISSIONAIS
DE
PROPAGANDA
REUNIDOS
S.A.
PUBLICAÇÕES
OBRIGATÓRIAS
PUBLICIDADE 
LEGAL
4.804,63 286,66 247,57 448,96
-
-
-
-
-
-
247,57
-247,57
5.787,82
.
AGÊNCIA NBS
- 
PPR
PROFISSIONAIS
DE
PROPAGANDA
REUNIDOS
S.A.
PROPAGANDA E
PUBLICIDADE/ 
PRODUÇÃO
PUBLICIDADE DE 
RELATÓRIO
-
-
-
-
11.224,00
-
-
-
-
-
-
-
11.224,00
.
JUNTA
COMERCIAL
DO DF
PUBLICAÇÕES
OBRIGATÓRIAS
REGISTRO
-
-
85,00
-
-
-85,00
192,00
-
-192,00
-
-
-
-
.
INSTITUTO
BRASILEIRO
DE
EDUCAÇÃO
EM DIREITOS
E
FRATERNIDADE
- IEDF
PATROCÍNIO/
COMUNIDADE/
OUTROS
FALANDO
DIREITO
-
-
-
-
-
-
-
-
-
-
14.344,50
-
14.344,50
.
Valor Total
36.274,63 30.286,66 103.591,13 57.398,96 52.784,00 40.980,14 49.110,05
41.425,14
45.801,09
40.120,00
55.072,07
43.364,74
596.208,61
.
Total Realizado no 1° Trimestre de 2018
170.152,42
.
Total Realizado no 2° Trimestre de 2018
151.163,10
.
Total Realizado no 3° Trimestre de 2018
136.336,28
.
Total Realizado no 4° Trimestre de 2018
138.556,81
.
Total Realizado em 2018
596.208,61
.
Valor Orçado Para Ano/2018
834.350,45
.
Saldo Disponível
238.141,84
*Retificam-se as informações para padronização conforme registro realizado no Sistema Integral de Gestão Governamental - Siggo e Demonstrações Financeiras auditadas e publicadas em jornal de grande circulação,
tendo como referência os valores contábeis, sob o regime de competência. Republicado por ter sido encaminhado com incorreção do original publicado no DODF nº 66 página 37 de 6 de abril de 2018, DODF nº 127
página 69 de 6 de julho de 2018 e DODF nº 191 página 39 de 5 de outubro de 2018
GIOVANNI DE ALMEIDA CARVALHO
Superintendente SUFAD
BRB - DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A. ",False
CASA CIVIL,"O CHEFE DA UNIDADE DE RECEITA DA AGÊNCIA DE FISCALIZAÇÃO DO DISTRITO
FEDERAL, no uso das atribuições que lhe confere a Lei nº. 4.150, DE 05 DE JUNHO DE 2008,
combinado com item II do artigo 108 do Regimento Interno da Agefis, e considerando a Lei
Complementar 783, de 30 de outubro de 2008, torna público o seguinte AVISO DE LANÇAMENTO DA
TAXA DE FUNCIONAMENTO DE ESTABELECIMENTO - TFE, relativa ao exercício de 2019:
1 - Ficam as pessoas físicas ou jurídicas, profissionais, comerciais, industriais, produtoras, sociedades,
associações civis ou instituições prestadoras de serviços com estabelecimentos ou atividades no Distrito
Federal NOTIFICADAS do lançamento da Taxa de Funcionamento de Estabelecimento - TFE, referente
ao exercício de 2019.
2 - O valor da taxa lançada para cada contribuinte será calculado em função da natureza da atividade,
observada a Classificação Nacional de Atividades Econômicas - CNAE-Fiscal, considerando-se a área
efetivamente utilizada e o índice estabelecido pelo fator fiscal, que constarão do documento de
arrecadação - DAR a ser encaminhado para o endereço de correspondência ou de atividade do
contribuinte.
3 - O valor lançado da TFE para atividade de caráter permanente, de acordo com sua natureza
econômica, terá os seguintes índices para 2019, em conformidade com o que estabelece a tabela
disponibilizada no endereço eletrônico http://www.agefis.df.gov.br: 0,99; 1,05; 1,17 e 1,50.
4 - Na hipótese de atividade eventual o valor da TFE será lançado de acordo com a tabela a seguir:
.
ITEM
GRUPO DE ATIVIDADES
VALOR
DA
TAXA
PERÍODO DE
INCIDÊNCIA
.
01
Espetáculos artísticos eventuais realizados em
locais com capacidade de até 250 pessoas.
35,09
Por evento
.
02
Espetáculos artísticos eventuais realizados em
locais com capacidade entre 251 a 500 pessoas.
87,77
Por evento
.
03
Espetáculos artísticos eventuais realizados em
locais com capacidade entre 501 a 1.000
pessoas.
175,56
Por evento
.
04
Espetáculos artísticos eventuais realizados em
locais com capacidade entre 1.001 a 5.000
pessoas.
877,86
Por evento
.
05
Espetáculos artísticos eventuais realizados em
locais com capacidade acima de 5.000 pessoas.
1.755,74
Por evento
.
06
Exposições, feiras, circos, parques de diversões e
demais atividades exercidas em caráter eventual,
com período de duração de até 60 dias.
35,09
Diária
4.1 - Na declaração da TFE, para as atividades citadas no item anterior, deverá ser apresentada
declaração informando o público estimado.
5 - O pagamento da TFE deverá ser efetuado em parcela única ou em até 6 (seis) parcelas mensais, desde
que o valor da parcela não seja inferior a R$ 70,19 (setenta reais e dezenove centavos).
5.1 - As parcelas serão iguais e sucessivas, exceto a última que deverá incorporar o valor residual,
dispensadas as frações de centavos.
5.2 - O valor mínimo para lançamento da TFE é de R$ 35,09 (trinta e cinco reais e nove centavos) e
o seu valor máximo é R$ 2.633,62 (dois mil, seiscentos e trinta e três reais e sessenta e dois
centavos).
5.3 - O vencimento da TFE somente ocorrerá dentro do respectivo exercício financeiro em que incidir
o lançamento da taxa.
6 - Os prazos para pagamento da TFE, com exceção dos casos previsto nos itens 6.1 e 6.2 são:
.
CALENDÁRIO DE VENCIMENTO DA TFE - 2019
.
PARCELA
DATA DE VENCIMENTO
.
Parcela Única ou Primeira Parcela
31/05/2019
.
Segunda Parcela
28/06/2019
.
Terceira Parcela
31/07/2019
.
Quarta Parcela
30/08/2019
.
Quinta Parcela
30/09/2019
.
Sexta Parcela
31/10/ 2019
6.1 - Na hipótese de emissão da licença de funcionamento o prazo para declaração da TFE será até o
último dia útil anterior ao do início das atividades, como previsto no artigo 6º da Lei Complementar
783/2008.
6.2 - O prazo de vencimento da TFE, no caso de atividade eventual, será até o último dia útil anterior
à realização do evento e, a quitação, em parcela única.
7 - Na falta do recebimento do documento de arrecadação - DAR por motivo de mudança de endereço
ou por qualquer outro, a segunda via poderá ser emitida pela internet, no endereço eletrônico
http://www.agefis.df.gov.br ou em uma das unidades de atendimento ao público da Agefis, relacionados
no Anexo I deste Edital.
8 - A falta do DAR não desobriga o sujeito passivo do pagamento da taxa na data de vencimento. O
contribuinte que não receber o respectivo documento deverá emitir segunda via e regularizar a situação
cadastral nos endereços indicados no item anterior.
9 - O contribuinte que não concordar com o lançamento da TFE poderá apresentar reclamação, em
modelo de formulário próprio, em qualquer das unidades de atendimento ao público, dirigida ao Chefe
da Unidade de Receita da Agência de Fiscalização do Distrito Federal, até 30 (trinta) dias após o
vencimento da primeira parcela ou parcela única, contendo a documentação exigida na Instrução
Normativa nº 52, de 02 de janeiro de 2012 publicado no DODF nº 03 de 04/01/2012.
9.1 - O servidor ao receber o requerimento do reclamante deverá proceder ao cotejo, simultaneamente,
da cópia do documento de qualificação do interessado com o respectivo documento original.
9.2 - As procurações deverão ser específicas para a AGEFIS ou genéricas, desde que abrangentes aos
demais órgãos e entidades do GDF.
9.3 - A Agência de Fiscalização poderá requerer, a qualquer tempo, documentação extraordinária para
esclarecimento do pedido de reclamação.
10 - Os pedidos de isenção da TFE, normatizada pela Lei Complementar nº 783, de 30 de outubro de
2008, em seu artigo 19, deverão ser instruídos de acordo com os termos do item 9.
11 - Sobre a taxa vencida incide multa de mora de 10%, que será reduzida para 5% quando o pagamento
for efetuado até 30 dias corridos após a data do respectivo vencimento. E, na hipótese de finalizado o
prazo de 30 dias em dia não útil, a redução da multa será aplicada até o primeiro dia útil
subsequente.
Parágrafo único - Sobre o montante a que se refere o caput incidem juros de mora equivalentes à taxa
referencial do Sistema Especial de Liquidação e Custódia - SELIC, para títulos federais, acumulada
mensalmente, calculados a partir do primeiro dia do mês subsequente ao vencimento do prazo até o
último dia do mês anterior ao do pagamento, e juros de 1% no mês do pagamento.
MARCELO BATISTA GOMES
ANEXO I - POSTOS DE ATENDIMENTO AO CIDADÃO
.
POSTOS DE ATENDIMENTO
AO CIDADÃO
ENDEREÇO
.
GERAC - Sobradinho
Quadra Central, Setor Administrativo, Lote A
.
GERAC - Plano Piloto
SBN Quadra 02 Bloco K Térreo
.
GERAC - Gama
Administração Regional do Gama - A/E S/N -
Setor Central
.
GERAC - SIA
Trecho 03 lotes 1555/1545 - SIA
.
GERAC - Taguatinga
Praça do Relógio Lote A - Taguatinga Centro",False
SECRETARIA DE ESTADO DE TRANSPORTE E MOBILIDADE,"O SUPERINTENDENTE ADMINISTRATIVO E FINANCEIRO, DO DEPARTAMENTO DE ESTRADAS
DE RODAGEM DO DISTRITO FEDERAL, no uso das atribuições que lhe confere a Instrução nº 01, de
16 de abril de 2018, publicada no Diário Oficial nº 74 de 18 de abril de 2018 e em conformidade com os
termos dos artigos 44 e 45, da Lei Complementar n.º 840, de 23 de dezembro de 2011 e do Decreto nº
39.002, de 24 de abril de 2018, resolve: DESIGNAR ROGÉRIO PEREIRA DE ABREU, matrícula nº
94043-7, para substituir o servidor FRANCISCO FRANCINEUDO DE OLIVEIRA, matrícula 215255-X,
no cargo de Chefe do Núcleo de Patrimônio do Departamento de Estradas de Rodagem do Distrito Federal,
Símbolo DFG-12, no período de 02/01/2019 a 11/01/2019, por motivo de férias regulamentares do titular
do cargo.
CARLOS GERALDO CAIXETA CRUZ",False
