id_geral,id_dodf_rel,tipo_rel,estado_rel,texto,anotacoes,x_tsne,y_tsne,x_umap,y_umap,x_mds,y_mds
211391072014372669,21_139.10.7.2014R37,Ato_Exoneracao_Comissionado,nao_confirmado,"EXONERAR, a pedido, JAYNNE VERISSIMO LIMA, Tecnico Administrativo, matricula 
198.189-7, do Cargo em Comissao, Simbolo DFG-14, de Gerente, da Gerencia de Orcamento, 
do Fundo de Saude do Distrito Federal, a contar de 25 de junho de 2014.","['211391072014372670', '211391072014372674', '211391072014372675', '211391072014372672', '211391072014372677', '211391072014372669', '211391072014372671', '211391072014372673', '211391072014372676', '211391072014372678']",2.1303694,-4.569006,-1.9559412002563477,8.283727645874023,-0.7150341692232066,0.06296023005021775
211391072014382687,21_139.10.7.2014R38,Ato_Exoneracao_Comissionado,nao_confirmado,"EXONERAR ANA LUIZA ALMEIDA ANDRADE, matricula 1.436.034-9, do Cargo em Co-
missao, Simbolo DFA-13, de Assessor, da Divisao de Assuntos Institucionais, da Secretaria de 
Estado de Seguranca Publica do Distrito Federal, a contar de 30 de janeiro de 2014.","['211391072014382691', '211391072014382690', '211391072014382687', '211391072014382688', '211391072014382689', '211391072014382692', '211391072014382693', '211391072014382694']",23.726198,-12.707808,-3.842878818511963,9.763811111450195,-0.15260586433680906,-0.41035407400426926
211391072014392709,21_139.10.7.2014R39,Ato_Exoneracao_Comissionado,nao_confirmado,"EXONERAR, por motivo de aposentadoria, SONIA REGINA MELLO, matricula 26.408-3, 
do Cargo em Comissao, Simbolo DFG-12, de Chefe, do Nucleo de Gestao da Divida Ativa, da 
Diretoria de Arrecadacao Tributaria e Financeira, da Procuradoria Fiscal, da Procuradoria-Geral 
do Distrito Federal, a contar de 02 de julho de 2014.","['211391072014392713', '211391072014392714', '211391072014392717', '211391072014392709', '211391072014392710', '211391072014392711', '211391072014392712', '211391072014392715', '211391072014392716']",-8.377736,17.722183,-2.7943191528320312,8.110405921936035,-0.29197183884246103,0.35698000159219445
211391072014402725,21_139.10.7.2014R40,Ato_Exoneracao_Comissionado,nao_confirmado,"EXONERAR o Cap. INTD CARLOS AUGUSTO DA VITORIA MEIRELES, matricula SIAPE 
1401863, do Corpo de Bombeiros Militar do Distrito Federal, do Cargo de Assessor Militar, da 
Assessoria Especial Militar, da Subsecretaria de Operacoes, da Secretaria de Estado de Protecao 
e Defesa Civil do Distrito Federal, bem como cessar o pagamento da Gratificacao Militar de 
Seguranca Publica, Simbolo GMSP-09, nos termos do artigo 3o, da Lei Distrital no 3.553, de 
18 de janeiro de 2005.","['211391072014402725', '211391072014402726', '211391072014402727', '211391072014402728', '211391072014402729', '211391072014402730', '211391072014402731', '211391072014402732']",1.3003508,-19.799835,1.3093124628067017,9.348888397216797,0.5061479925817677,-0.5123112081045007
2113910720142094632,21_139.10.7.2014R209,Ato_Nomeacao_Comissionado,nao_confirmado,"NOMEAR DIEGO HENRIQUE MIRO DE AGUIAR para exercer o Cargo em Comissao, 
Simbolo DFG-08, de Chefe de Plantao, da Gerencia de Apoio Operacional, da Coordenacao de 
Inteligencia, da Secretaria de Estado da Crianca do Distrito Federal.","['2113910720142094632', '2113910720142094633', '2113910720142094634', '2113910720142094635', '2113910720142094636', '2113910720142094637']",1.6982272,11.643765,-1.5131804943084717,10.638769149780273,-1.230273261941375,-0.07984787247171123
2113910720142104638,21_139.10.7.2014R210,Ato_Nomeacao_Comissionado,nao_confirmado,"NOMEAR EBER BONIFACIO DA SILVA para exercer o Cargo em Comissao, Simbolo DFG-
08, de Chefe de Plantao, da Gerencia de Apoio Operacional, da Coordenacao de Inteligencia, 
da Secretaria de Estado da Crianca do Distrito Federal.","['2113910720142104643', '2113910720142104642', '2113910720142104645', '2113910720142104638', '2113910720142104639', '2113910720142104640']",2.3449285,11.418964,-1.8970613479614258,10.187870979309082,-1.469120703440128,-0.08888928437637697
2113910720142114646,21_139.10.7.2014R211,Ato_Nomeacao_Comissionado,nao_confirmado,"NOMEAR MILTON MARTINS RODRIGUES para exercer o Cargo em Comissao, Simbolo 
DFG-08, de Chefe de Plantao, da Gerencia de Apoio Operacional, da Coordenacao de Inteligencia, 
da Secretaria de Estado da Crianca do Distrito Federal.","['2113910720142114650', '2113910720142114648', '2113910720142114649', '2113910720142114651', '2113910720142114646', '2113910720142114647']",2.072998,11.197765,-1.7549817562103271,9.980714797973633,-1.8259410253649373,-0.03786470899869575
2113910720142124688,21_139.10.7.2014R212,Ato_Nomeacao_Comissionado,nao_confirmado,"NOMEAR CARINA DE SOUZA MARIUBA HERTHEL, Tecnico Administrativo, matricula 
1.432.959-X, para exercer o Cargo em Comissao, Simbolo DFG-09, de Chefe, do Nucleo de 
Analise de Prestacao de Conta, da Gerencia de Orcamento, do Fundo de Saude do Distrito Federal.","['2113910720142124693', '2113910720142124690', '2113910720142124692', '2113910720142124695', '2113910720142124688', '2113910720142124689', '2113910720142124691', '2113910720142124694']",10.972816,-7.740941,-1.9957653284072876,8.384994506835938,-0.5416544439959045,0.02002299844117635
2113910720142134696,21_139.10.7.2014R213,Ato_Nomeacao_Comissionado,nao_confirmado,"NOMEAR ANGELLE ARAGANEZ ESSADO JACOMO, Carreira Medica (Medicina do 
Trabalho), matricula 1.658.625-5, para exercer o Cargo em Comissao, Simbolo DFG-14, de 
Gerente, da Gerencia de Seguranca, Higiene e Medicina do Trabalho, da Diretoria de Saude 
Ocupacional, da Subsecretaria de Gestao do Trabalho e da Educacao em Saude, da Secretaria 
de Estado de Saude do Distrito Federal.","['2113910720142134700', '2113910720142134696', '2113910720142134697', '2113910720142134698', '2113910720142134699', '2113910720142134701', '2113910720142134702', '2113910720142134703']",1.93168,-12.611146,0.09967843443155289,9.08276081085205,0.004458590725311377,-0.466118717105284
2113910720142144714,21_139.10.7.2014R214,Ato_Nomeacao_Comissionado,nao_confirmado,"NOMEAR MANUELA VALENTIM CONDE DE CASTRO FRADE, Tecnico Administrativo, 
matricula 141.643-X, para exercer o Cargo em Comissao, Simbolo DFG-14, de Gerente, da 
Gerencia de Orcamento, do Fundo de Saude do Distrito Federal.","['2113910720142144718', '2113910720142144719', '2113910720142144716', '2113910720142144717', '2113910720142144721', '2113910720142144714', '2113910720142144715', '2113910720142144720']",11.54425,-6.0325527,-2.2003631591796875,8.762567520141602,-0.7840565559653598,-0.051255951693207756
2113910720142154730,21_139.10.7.2014R215,Ato_Nomeacao_Comissionado,nao_confirmado,"NOMEAR o TC QOPM ROBSON CARLOS RODRIGUES CARDOSO, matricula/PMDF 
50.293-6, para exercer o Cargo em Comissao, Simbolo DFA-13, de Assessor, da Divisao de 
Assuntos Institucionais, da Secretaria de Estado de Seguranca Publica do Distrito Federal.","['2113910720142154731', '2113910720142154735', '2113910720142154734', '2113910720142154730', '2113910720142154732', '2113910720142154733', '2113910720142154736', '2113910720142154737']",22.46777,-12.005795,-3.412386894226074,10.300785064697266,-0.4711636975670422,-0.6022284581518655
2113910720142164738,21_139.10.7.2014R216,Ato_Nomeacao_Comissionado,nao_confirmado,"NOMEAR NEILA MARIA COELHO DE MORAIS SARMENTO para exercer o Cargo em Co-
missao, Simbolo DFG-12, de Gerente, da Gerencia de Saude da Familia 4, da Diretoria Regional 
de Atencao Primaria a Saude, da Coordenacao Geral de Saude de Planaltina, da Subsecretaria 
de Atencao a Saude, da Secretaria de Estado de Saude do Distrito Federal.","['2113910720142164741', '2113910720142164740', '2113910720142164738', '2113910720142164739', '2113910720142164742', '2113910720142164743']",6.2689943,-9.810086,-0.5307077169418335,8.120126724243164,1.2982996480533362,-2.5438611603502963
2113910720142174753,21_139.10.7.2014R217,Ato_Nomeacao_Comissionado,nao_confirmado,"NOMEAR VICENTE DA MOTA GOMES, matricula 34.700-0, para exercer o Cargo em Comis-
sao, Simbolo DFG-12, de Chefe, do Nucleo de Gestao da Divida Ativa, da Diretoria de Arreca-
dacao Tributaria e Financeira, da Procuradoria Fiscal, da Procuradoria-Geral do Distrito Federal.","['2113910720142174756', '2113910720142174757', '2113910720142174753', '2113910720142174754', '2113910720142174755', '2113910720142174758', '2113910720142174759']",-8.347548,17.768066,-3.2922630310058594,8.083948135375977,-0.5621348642723002,0.31862184847094266
2113910720142184772,21_139.10.7.2014R218,Ato_Nomeacao_Comissionado,nao_confirmado,"NOMEAR JOSE GENIVALDO SOUSA DA SILVA, Gestor em Politicas Publicas e Gestao 
Governamental, para exercer o Cargo de Natureza Especial, Simbolo CNE-07, de Diretor, da 
Diretoria de Gestao Patrimonial e Servicos Gerais, da Unidade de Administracao Geral, da 
Defensoria Publica do Distrito Federal.","['2113910720142184775', '2113910720142184776', '2113910720142184772', '2113910720142184773', '2113910720142184774', '2113910720142184777', '2113910720142184778']",12.001847,14.460507,-3.1508219242095947,9.101234436035156,-0.616969295083797,-1.3851609444402209
211391072014219118561,21_139.10.7.2014R219,Ato_Nomeacao_Efetivo,nao_confirmado,"NOMEAR, na condicao sub judice, o candidato abaixo aprovado no concurso publico a que se refere 
o Edital Normativo no 06/2011  SES, publicado no DODF no 63, de 1o de abril de 2011, e Edital de 
Resultado Final no 025/211  SES, publicado no DODF no 130, de 07 de julho de 2011, para exercer o 
Cargo de Enfermeiro, da Carreira do Quadro de Pessoal, da Secretaria de Estado de Saude do Distrito 
Federal, conforme a seguir (nome e classificacao): ALOANO LIMA BRITO, 939o.","['2113910720142194781', '2113910720142194782', '2113910720142194784', '2113910720142194785', '2113910720142194786', '2113910720142194787', '211391072014219118558', '211391072014219118559', '211391072014219118560', '211391072014219118561']",-29.869131,-0.82791895,2.318579912185669,10.723587036132812,1.1239927265016432,-0.2674178349684182
21139107201449719,21_139.10.7.2014R49,Ato_Retificacao_Comissionado,nao_confirmado,"No Decreto de 21 de maio de 2014, publicado no DODF no 101, de 22 de maio de 2014, pagina 
47, o ato que exonerou, a pedido, GILDETE CALIXTO LIMA, ONDE SE LE: ...da Secretaria 
de Estado da Crianca do Distrito Federal., LEIA-SE: ...da Secretaria de Estado da Crianca do 
Distrito Federal, a contar de 13 de maio de 2014","['21139107201449720', '21139107201449719', '21139107201449721', '21139107201449722', '21139107201449723', '21139107201449724', '21139107201449725', '21139107201449726', '21139107201449727', '21139107201449728']",-7.1417723,-10.163328,0.7557435631752014,10.749035835266113,1.4991703026739989,-0.44053113943145317
21139107201450729,21_139.10.7.2014R50,Ato_Retificacao_Comissionado,nao_confirmado,"No Decreto de 15 de maio de 2014, publicado no DODF no 97, de 16 de maio de 2014, pagina 25, 
o ato que exonerou, a pedido, MARCO ANDRE CARVALHO DE CASTRO, ONDE SE LE: ...
da Secretaria de Estado da Crianca do Distrito Federal., LEIA-SE: ...da Secretaria de Estado da 
Crianca do Distrito Federal, a contar de 24 de abril de 2014.; o ato que exonerou, a pedido, DIOGO 
DE ARAUJO MOURA, ONDE SE LE: ...da Secretaria de Estado da Crianca do Distrito Federal., 
LEIA-SE: ...da Secretaria de Estado da Crianca do Distrito Federal, a contar de 06 de maio de 2014","['21139107201450730', '21139107201450735', '21139107201450738', '21139107201450729', '21139107201450731', '21139107201450732', '21139107201450733', '21139107201450734', '21139107201450736', '21139107201450737', '21139107201450740', '21139107201450118550', '21139107201450739', '21139107201450741']",-7.1163926,-9.958773,0.37937554717063904,11.055109024047852,-0.4351626286998309,2.3205229199267827
21139107201451742,21_139.10.7.2014R51,Ato_Retificacao_Comissionado,nao_confirmado,"No Decreto de 1o de julho de 2014, publicado no DODF n 131, de 02 de julho de 2014, pagina, 
19, o ato que exonerou, a pedido, EDUARDO MENDONCA DE LIMA, da Secretaria de Estado 
de Justica do Distrito Federal, ONDE SE LE: ...a contar de 25 de junho de 2014., LEIA-SE: 
...a contar de 02 de julho de 2014","['21139107201451743', '21139107201451745', '21139107201451748', '21139107201451742', '21139107201451744', '21139107201451746', '21139107201451747', '21139107201451749', '21139107201451750', '21139107201451751', '21139107201451752']",-4.64346,-9.035221,0.8454586863517761,11.108189582824707,2.360140344354131,-0.7821400914758272
21139107201452753,21_139.10.7.2014R52,Ato_Retificacao_Comissionado,nao_confirmado,"No Decreto de 25 de junho de 2014, publicado no DODF n 129, de 27 de junho de 2014, 
pagina 38, o ato que designou EDUARDO DE MELO MACHADO, do Conselho de Defesa 
dos Direitos da Pessoa com Deficiencia-CODDEDE, ONDE SE LE: ...na qualidade de 
representante da Associacao Comercial do Distrito Federal.. LEIA-SE: ...na qualidade de 
representante da Associacao Desportiva dos Surdos de Brasilia-ADSB","['21139107201452754', '21139107201452753', '21139107201452755', '21139107201452756', '21139107201452757', '21139107201452758', '21139107201452759', '21139107201452765', '21139107201452760', '21139107201452761', '21139107201452762', '21139107201452763', '21139107201452764', '21139107201452766', '21139107201452767', '21139107201452768', '21139107201452769']",-20.921665,-5.8478355,0.6490494012832642,11.392027854919434,1.3297830884628596,0.22348176608158643
21139107201452764,21_139.10.7.2014R52,Ato_Retificacao_Comissionado,nao_confirmado,"o ato que designou 
MEIRE LUCIA NEME GABRIEL, do Conselho de Defesa dos Direitos da Pessoa com 
Deficiencia-CODDEDE, ONDE SE LE: ...na qualidade de representante da Associacao 
Desportiva dos Surdos de Brasilia-ADSB.. LEIA-SE: ...na qualidade de representante da 
Associacao Comercial do Distrito Federal.","['21139107201452754', '21139107201452753', '21139107201452755', '21139107201452756', '21139107201452757', '21139107201452758', '21139107201452759', '21139107201452765', '21139107201452760', '21139107201452761', '21139107201452762', '21139107201452763', '21139107201452764', '21139107201452766', '21139107201452767', '21139107201452768', '21139107201452769']",-20.936918,-5.849315,-0.14001692831516266,12.101479530334473,1.3231306134076546,0.00904743380805063
21139107201441849,21_139.10.7.2014R41,Ato_Abono_Permanencia,nao_confirmado,"CONCEDER Abono de Permanencia, equivalente ao valor 
de sua contribuicao previdenciaria a MARCIA MARIA SILVA DA ROCHA, Analista em Politicas 
Publicas e Gestao Governamental, matricula 22.781-1, lotado na Administracao Regional do Guara, 
de acordo com o Artigo 2o,  5o, da Emenda Constitucional no 41, de 19 de dezembro de 2003, 
publicada no D.O.U. do dia 31 de dezembro de 2003, a contar de 09 de junho de 2014, de acordo 
com que dispoe a Lei no 700, de 04 de outubro de 2004, por haver completado os requisitos para 
aposentadoria e optado por permanecer em atividade, de acordo com o processo 137.000.129/2012.","['21139107201441849', '21139107201441850', '21139107201441851', '21139107201441852', '21139107201441853', '21139107201441854', '21139107201441855', '21139107201441856', '21139107201441857']",-10.439184,-21.424297,3.7647056579589844,9.025123596191406,0.458644756966483,2.38023283760603
211391072014636977,21_139.10.7.2014R63,Ato_Substituicao,nao_confirmado,"RESOLVE: DESIGNAR ALANE MARIA DA SILVA, matricula 
265.480-6, Coordenadora, CNE-06, para substituir THALITA BATISTA SABINO SAKURABA, 
matricula 264.460-6, Subsecretaria de Publicidade e Propaganda, Simbolo CNE-02, da Subsecre-
taria de Publicidade e Propaganda, da Secretaria de Estado de Publicidade Institucional do Distrito 
Federal, no periodo de 01/07/2014 a 31/07/2014, por motivo de ferias regulamentares do titular.","['211391072014636977', '211391072014636978', '211391072014636979', '211391072014636980', '211391072014636981', '211391072014636982', '211391072014636983', '211391072014636984', '211391072014636985', '211391072014636986', '211391072014636987', '211391072014636988', '211391072014636989', '211391072014636990']",-9.466823,1.2407422,-1.2634855508804321,6.3580217361450195,0.607180994317818,0.17272519281087967
21139107201494993,21_139.10.7.2014R9,Ato_Tornado_Sem_Efeito_Apo,nao_confirmado,"TORNAR SEM EFEITO, na Ordem Servico de 09 de setembro de 2011, publicada no DODF 
no 177 de 12 de setembro de 2011, pag. 20, o ato que concedeu aposentadoria a EDINALDO 
MARTINS DE SOUZA, matricula 102861-8, Tecnico em Assistencia Social, nos termos do artigo 
178,  2o da Lei Complementar no 840 de 23 de dezembro de 2011. Processo 380.002.331/2011. 
Em atendimento a Decisao no 6204/2013  Relatorio de Auditoria TCDF","['21139107201494993', '21139107201494994', '21139107201494995', '21139107201494996', '21139107201494997', '21139107201494998', '21139107201494999', '21139107201495000', '21139107201495001', '21139107201495002', '21139107201495003']",-19.279444,-21.96353,3.9259870052337646,10.101025581359863,1.8892347855501515,0.19130512845222222
21139107201442893,21_139.10.7.2014R42,Ato_Abono_Permanencia,nao_confirmado,"CONCEDER, Abono de Permanencia, equivalente ao valor da respectiva contribuicao previ-
denciaria, de acordo com, o 5o do artigo 2o da Emenda Constitucional no 41, de 19 de dezem-
bro de 2003, combinado com a Lei Complementar no 700 de 04 de outubro de 2004, c/c a Lei 
Complementar no 769 de 30 de junho de 2008, c/c o artigo114 da Lei Complementar no 840 de 
23 de Dezembro de 2011, a TOME DE AGUIAR VIEIRA, matricula 103327-1, a contar de 30 
de marco de 2014. Processo 380.002032/2014.","['21139107201442893', '21139107201442894', '21139107201442895', '21139107201442896', '21139107201442897', '21139107201442898']",-12.045416,-23.723274,3.8017544746398926,8.431947708129883,2.7064404117594862,-1.0196248946872628
21139107201443899,21_139.10.7.2014R43,Ato_Abono_Permanencia,nao_confirmado,"CONCEDER, Abono de Permanencia, equivalente ao valor da respectiva contribuicao previ-
denciaria, de acordo com, o 5o do artigo 2o da Emenda Constitucional no 41, de 19 de dezem-
bro de 2003, combinado com a Lei Complementar no 700 de 04 de outubro de 2004, c/c a Lei 
Complementar no 769 de 30 de junho de 2008, c/c o artigo114 da Lei Complementar no 840 de 
23 de Dezembro de 2011, a CARMELITA EVANGELISTA DA SILVA OLIVEIRA, matricula 
103424-3, a contar de 13 de junho de 2014. Processo 380.002180/2014.","['21139107201443900', '21139107201443899', '21139107201443901', '21139107201443902', '21139107201443903', '21139107201443904']",-12.043764,-23.726496,3.568631410598755,8.56613826751709,2.675008999772758,-0.9840279879919089
21139107201444905,21_139.10.7.2014R44,Ato_Abono_Permanencia,nao_confirmado,"CONCEDER, Abono de Permanencia, equivalente ao valor da respectiva contribuicao previden-
ciaria, de acordo com, o 5o do artigo 2o da Emenda Constitucional no 41, de 19 de dezembro 
de 2003, c/c a Lei Complementar no 700 de 04 de outubro de 2004, c/c a Lei Complementar no 
769 de 30 de junho de 2008, combinado com o artigo114 da Lei Complementar no 840 de 23 de 
Dezembro de 2011, a MANOEL SAMPAIO, matricula 101614-8, a contar de 19 de marco de 
2014. Processo 380.002067/2014.","['21139107201444905', '21139107201444906', '21139107201444907', '21139107201444908', '21139107201444909', '21139107201444910']",-11.864422,-23.142914,3.8259799480438232,8.691835403442383,0.1470114119025044,3.1062782054035116
21139107201445911,21_139.10.7.2014R45,Ato_Abono_Permanencia,nao_confirmado,"CONCEDER, Abono de Permanencia, equivalente ao valor da respectiva contribuicao previden-
ciaria, de acordo com o 19 do artigo 40 da Constituicao da Republica Federativa do Brasil com 
a redacao dada pela Emenda Constitucional no 41, de 19 de dezembro de 2003, c/c Lei Comple-
mentar no 700 de 04 de outubro de 2004, c/c Lei Complementar no 769 de 30 de junho de 2008, 
c/c art. 114 da Lei Complementar no 840 de 23 de dezembro de 2011, a MIRIAM DE ARAUJO 
SOUSA, matricula 102743-3, a contar de 01 de maio de 2014. Processo 380.002023/2014.","['21139107201445911', '21139107201445912', '21139107201445913', '21139107201445914', '21139107201445915', '21139107201445916']",-12.231084,-22.334723,3.7658298015594482,8.459887504577637,2.725681020345553,-1.0922047597718374
21139107201446917,21_139.10.7.2014R46,Ato_Abono_Permanencia,nao_confirmado,"CONCEDER, Abono de Permanencia, equivalente ao valor da respectiva contribuicao 
previdenciaria, de acordo com, o 5o do artigo 2o da Emenda Constitucional no 41, de 19 
de dezembro de 2003, c/c a Lei Complementar no 700 de 04 de outubro de 2004, com-
binado com a Lei Complementar no 769 de 30 de junho de 2008, c/c o artigo114 da Lei 
Complementar no 840 de 23 de Dezembro de 2011, a MONICA APARECIDA DE SOUZA, 
matricula 102181-8, a contar de 12 de junho de 2014. Processo 380.002122/2014.","['21139107201446917', '21139107201446918', '21139107201446919', '21139107201446920', '21139107201446921', '21139107201446922']",-11.693136,-23.16536,3.7954397201538086,8.590871810913086,2.727234750587563,-1.0256691428200542
211391072014531164,21_139.10.7.2014R53,Ato_Retificacao_Comissionado,nao_confirmado,Na,"['211391072014531169', '211391072014531164', '211391072014531165', '211391072014531166', '211391072014531167', '211391072014531168', '211391072014531170', '211391072014531171', '211391072014531172', '211391072014531173', '211391072014531174', '211391072014531175', '211391072014531176']",-8.947881,1.2574191,0.7936414480209351,8.867568016052246,0.8567329436521336,0.5207978093145788
211391072014531165,21_139.10.7.2014R53,Ato_Retificacao_Comissionado,nao_confirmado,"Na Ordem de Servico no 15, de 07 de junho de 2013, publicada no DODF no 126, de 
19 de Junho de 2013, pagina 39, em que concedeu Licenca Premio por Assiduidade de 
EVANIA APARECIDA RODRIGUES FARIAS, matricula 145.374-9, referente ao 2o 
quinquenio, ONDE SE LE: ... 05/04/2008 a 02/04/2013..., LEIA-SE: ... referente ao 
2o quinquenio 07/04/2008 a 05/04/2013","['211391072014531169', '211391072014531164', '211391072014531165', '211391072014531166', '211391072014531167', '211391072014531168', '211391072014531170', '211391072014531171', '211391072014531172', '211391072014531173', '211391072014531174', '211391072014531175', '211391072014531176']",-28.666805,-12.562551,3.8740346431732178,11.102925300598145,3.2259067451703314,1.0871682798904974
211391072014541177,21_139.10.7.2014R54,Ato_Retificacao_Comissionado,nao_confirmado,"Na Ordem de Servico de 11 de setembro de 2008, publicada no DODF no 184, de 19 de setembro 
de 2008, pagina 22, em que concedeu Licenca Premio por Assiduidade a GERMANA COUTINHO 
DE HOLANDA, matricula 136.544-4, referente ao 2o quinquenio ONDE SE LE: ... 13/03/2002 
a 11/03/2007..., LEIA-SE: ... referente ao 2o quinquenio 14/03/2002 a 22/03/2007.","['211391072014541178', '211391072014541183', '211391072014541177', '211391072014541179', '211391072014541180', '211391072014541181', '211391072014541182', '211391072014541184', '211391072014541185', '211391072014541186', '211391072014541187']",-22.876905,-20.41078,3.7761902809143066,12.52906322479248,3.0100895284070153,1.6241253457949487
211391072014551188,21_139.10.7.2014R55,Ato_Retificacao_Comissionado,nao_confirmado,"Na Ordem de Servico de 02 de Julho de 2012, publicada no DODF no 133, de 06 de julho de 
2012, pagina 51, em que concedeu Licenca Premio por Assiduidade a GERMANA COUTINHO 
DE HOLANDA, matricula 136.544-4, referente ao 3o quinquenio ONDE SE LE: ... 12/03/2007 
a 10/03/2012..., LEIA-SE: ... referente ao 3o quinquenio 14/03/2007 a 12/03/2012","['211391072014551189', '211391072014551194', '211391072014551195', '211391072014551196', '211391072014551188', '211391072014551190', '211391072014551191', '211391072014551192', '211391072014551193', '211391072014551197', '211391072014551198']",-23.200703,-19.898632,2.880984306335449,12.475179672241211,3.2043723603776533,0.7592377016106527
21139107201456118551,21_139.10.7.2014R56,Ato_Retificacao_Efetivo,nao_confirmado,"Na Ordem de Servico de 26 de fevereiro de 2014, DO DIRETOR DE ADMINISTRACAO DE 
PROFISSIONAIS E ACOMPANHAMENTO DO CADASTRO E DA FOLHA DE PAGA-
MENTO DA SUBSECRETARIA DE GESTAO DO TRABALHO E DA EDUCACAO EM 
SAUDE, DA SECRETARIA DE ESTADO DE SAUDE DO DISTRITO FEDERAL, publicada 
no DODF n 45 de 28 de fevereiro de 2014, pag. 45, o ato que averbou o tempo de servico da 
servidora DIRCE MARIA NOGUEIRA DA CRUZ COELHO, 159.614-4, Medico, DGSG. 
ONDE SE LE ... 1.646 dias, ou seja, 4 anos, 6 meses e 6 dias, prestados a Fundacao Hospi-
talar do Distrito Federal conforme certidao expedida pelo INSS, no periodo de 16 de marco 
de 1998 a 16 de julho de 2000, e de 1 de abril de 2004 a 1 de junho de 2006.... LEIA-SE: 
... 1.494 dias, ou seja, 4 anos, 1 mes e 2 dias, prestados a Fundacao Hospitalar do Distrito 
Federal conforme certidao expedida pelo INSS, no periodo de 16 de marco de 1998 a 16 de 
marco de 2000, e de 1 de abril de 2004 a 1 de abril de 2006.... Retificada a fim de corrigir 
a quantidade de dias e data anteriormente averbada","['211391072014561248', '21139107201456118551', '211391072014561249', '211391072014561250', '211391072014561251', '211391072014561252', '211391072014561253', '211391072014561254', '211391072014561255', '211391072014561256', '211391072014561257', '211391072014561258']",-18.394876,-30.57516,2.434063196182251,12.386281967163086,1.2578983216575885,0.42676870025398067
211391072014571259,21_139.10.7.2014R57,Ato_Retificacao_Efetivo,nao_confirmado,"Na Ordem de Servico de 31 de janeiro de 2011, do Diretor de Gestao de Pessoas, da Subsecretaria 
de Gestao de Pessoas em Saude, da Secretaria de Estado de Saude do Distrito Federal publicada 
no DODF n 24 de 03 de fevereiro de 2011, pag. 22, o ato que averbou o tempo de servico do 
servidor ELIEZER CHAVES DA SILVA, 120.850-0, Auxiliar de Enfermagem, DGSC. ONDE 
SE LE ... contados para fins de adicional e aposentadoria.... LEIA-SE: ... contados somente 
para fins de aposentadoria.... Retificada a fim de corrigir a finalidade anteriormente averbada","['211391072014571260', '211391072014571264', '211391072014571265', '211391072014571259', '211391072014571261', '211391072014571262', '211391072014571263', '211391072014571266', '211391072014571267', '211391072014571268', '211391072014571269', '211391072014571270']",-20.113428,-28.880442,3.1127147674560547,11.890871047973633,1.4841254706589226,0.2800504311842744
211391072014581271,21_139.10.7.2014R58,Ato_Retificacao_Efetivo,nao_confirmado,"Na Ordem de Servico de 21 de maio de 2014, DO DIRETOR DE ADMINISTRACAO 
DE PROFISSIONAIS E ACOMPANHAMENTO DO CADASTRO E DA FOLHA DE PA-
GAMENTO DA SUBSECRETARIA DE GESTAO DO TRABALHO E DA EDUCACAO 
EM SAUDE, DA SECRETARIA DE ESTADO DE SAUDE DO DISTRITO FEDERAL, 
publicada no DODF n 113 de 03 de junho de 2014, pag. 37, o ato que averbou o tempo 
de servico da servidora FLORENI GOMES ALVES DE ALMEIDA, 1.438.815-4, Tec. 
Higiene Dental - THD, HRC. ONDE SE LE ... FLORENI GOMES ALVES ALMEIDA.... 
LEIA-SE: ... FLORENI GOMES ALVES DE ALMEIDA.... Retificada a fim de corrigir 
o nome da servidora averbada","['211391072014581273', '211391072014581272', '211391072014581277', '211391072014581271', '211391072014581274', '211391072014581275', '211391072014581276', '211391072014581278', '211391072014581279', '211391072014581280', '211391072014581281', '211391072014581282']",-16.186882,-29.257706,1.7928719520568848,11.625069618225098,1.0070033348339527,0.36917423988371617
211391072014591283,21_139.10.7.2014R59,Ato_Retificacao_Efetivo,nao_confirmado,"Na Ordem de Servico de 03 de junho de 2014, DO DIRETOR DE ADMINISTRACAO DE PRO-
FISSIONAIS E ACOMPANHAMENTO DO CADASTRO E DA FOLHA DE PAGAMENTO 
DA SUBSECRETARIA DE GESTAO DO TRABALHO E DA EDUCACAO EM SAUDE, DA 
SECRETARIA DE ESTADO DE SAUDE DO DISTRITO FEDERAL, publicada no DODF n 
118 de 6 de junho de 2014, pag. 45, o ato que averbou o tempo de servico da servidora MARIA 
APARECIDA RABELO, 137.110-X, AOSD  Pat. Clinica, HRBz. ONDE SE LE ... MARIA 
APERECIDA REBELO.... LEIA-SE: ... MARIA APERECIDA RABELO.... Retificada a fim 
de corrigir o nome da servidora averbada","['211391072014591284', '211391072014591288', '211391072014591289', '211391072014591283', '211391072014591285', '211391072014591286', '211391072014591287', '211391072014591290', '211391072014591291', '211391072014591292', '211391072014591293']",-17.180021,-28.762777,1.9752799272537231,11.349625587463379,1.145676437431053,0.35842446628922375
