x_tsne,y_tsne,x_umap,y_umap,cod,documento,id,anotador,tipo,conteudo
-3.3431542,-15.245864,12.995485,4.2113614,391321210102013,13_212.10.10.2013,R39,khalil_carsten,Ato_Substituicao,"['DESIGNAR CLAUDIO VASCONCELOS JUNIOR, matricula 113.790-5, para substituir \nGUSTAVO HENRIQUE ARAUJO, matricula 138.002-8, Chefe, Simbolo CNE-07, da \nCoordenadoria de Assuntos Juridico-Legislativos, da Assessoria Juridico-Legislativa, da \nSecretaria de Estado de Fazenda do Distrito Federal, do periodo 07 a 26 de outubro de 2013, \npor motivo de ferias regulamentares.']"
19.353296,-12.074363,14.65228,-20.522015,471321210102013,13_212.10.10.2013,R47,jose_reinaldo,Ato_Retificacao_Efetivo,"['Na Ordem de Servico de 26 de fevereiro de 2007, publicada no DODF no 43, de 02 de marco \nde 2007, pagina 30, no que se refere a licenca-premio de NOEMIA MARIA DA SILVA, ma-\ntricula 131.332-0, ONDE SE LE: ...Qq.: 1o 25.09.1991 a 17.12.1997 e 2o Qq.: 18.12.1997 \na 12.11.2003..., LEIA-SE: ...1o Qq.: 25.09.1991 a 17.04.1998 e 2o Qq.: 18.04.1998 a \n11.02.2004..., ratificando-se os demais dados.']"
19.816885,-11.813042,14.123472,-20.858656,481321210102013,13_212.10.10.2013,R48,jose_reinaldo,Ato_Retificacao_Efetivo,"['Na Ordem de Servico de 22 de junho de 2010, publicada no DODF no 127, de 5 de julho de \n2010, pagina 30, no que se refere a licenca-premio de NOEMIA MARIA DA SILVA, matricula \n131.332-0, ONDE SE LE: ... Qq.: 3o 13.11.2003 a 12.11.2008, LEIA-SE: ...3o Qq.: 12.02.2004 \na 11.02.2009..., ratificando-se os demais dados.']"
18.837782,-9.932188,12.762091,-19.127325,491321210102013,13_212.10.10.2013,R49,jose_reinaldo,Ato_Retificacao_Efetivo,"['Na Ordem de Servico de 24 de maio de 1999, publicada no DODF no 101, de 27 de maio de \n1999, pagina 38, no que se refere a licenca-premio de ODILON MARCUS PACHECO SILVA, \nmatricula 128.797-4, ONDE SE LE: ...Qq.: 2o 04.05.1994 a 03.05.1999..., LEIA-SE:  ...2o \nQq.: 03.05.1994 a 02.05.1999..., ratificando-se os demais dados.']"
19.388433,-9.918313,13.17852,-19.631996,501321210102013,13_212.10.10.2013,R50,jose_reinaldo,Ato_Retificacao_Efetivo,"['Na Ordem de Servico de 22 de outubro de 2008, publicada no DODF no 233, de 24 de novem-\nbro de 2008, pagina 32, no que se refere a licenca-premio de ODILON MARCUS PACHECO \nSILVA, matricula 128.797-4, ONDE SE LE: ...Qq.: 3o 04.05.1999 a 02.05.2004..., LEIA-SE: \n...3o Qq.: 03.05.1999 a 02.05.2004..., ratificando-se os demais dados.']"
18.837782,-9.932188,12.762091,-19.127325,511321210102013,13_212.10.10.2013,R51,jose_reinaldo,Ato_Retificacao_Efetivo,"['Na Ordem de Servico de 16 de maio de 2013, publicada no DODF no 107, de 24 de maio de \n2013, pagina 44, no que se refere a licenca-premio de ODILON MARCUS PACHECO SILVA, \nmatricula 128.797-4, ONDE SE LE: ...Qq.: 4o 03.05.2004 a 02.05.2009..., LEIA-SE: ...4o \nQq.: 03.05.2004 a 02.05.2009..., ratificando-se os demais dados.']"
21.071243,-10.881772,12.701104,-21.55744,521321210102013,13_212.10.10.2013,R52,jose_reinaldo,Ato_Retificacao_Efetivo,"['Na Ordem de Servico de 20 de junho de 1994, publicada no DODF no 120, de 22 de junho de \n1994, pagina 43, no que se refere a licenca-premio de MARIA HELENA GOMES TRINDADE, \nmatricula 120.408-4, ONDE SE LE: ...Qq.: 2o 07.03.1988 a 06.03.1993..., LEIA-SE: ...2o \nQq.: 08.03.1988 a 07.03.1993..., ratificando-se os demais dados.']"
21.129515,-11.758556,13.433102,-22.20164,541321210102013,13_212.10.10.2013,R54,jose_reinaldo,Ato_Retificacao_Efetivo,"['Na Ordem de Servico de 14 de abril de 1998, publicada no DODF no 76, de 24 de abril de 1998, \npagina 38, no que se refere a licenca-premio de MARIA HELENA GOMES TRINDADE, ma-\ntricula 120.408-4, ONDE SE LE: ...Qq.: 3o 07.03.1993 a 06.03.1998..., LEIA-SE: ...3o Qq.: \n08.03.1993 a 07.03.1998..., ratificando-se os demais dados.']"
19.965973,-10.768425,12.764305,-20.542715,531321210102013,13_212.10.10.2013,R53,jose_reinaldo,Ato_Retificacao_Efetivo,"['Na Ordem de Servico no 32, de 20 de maio de 2003, publicada no DODF no 100, de 27 de maio de \n2003, pagina 22, no que se refere a licenca-premio de MARIA HELENA GOMES TRINDADE, \nmatricula 120.408-4, ONDE SE LE: ...Qq.: 4o 07.03.1998 a 06.03.2003..., LEIA-SE: ...4o \nQq.: 08.03.1998 a 07.03.2003..., ratificando-se os demais dados.']"
21.517687,-10.62427,12.1723795,-21.853397,551321210102013,13_212.10.10.2013,R55,jose_reinaldo,Ato_Retificacao_Efetivo,"['Na Ordem de Servico de 12 de junho de 2013, publicada no DODF no 128, de 21 de junho de \n2013, pagina 19, no que se refere a licenca-premio de MARIA HELENA GOMES TRINDADE, \nmatricula 120.408-4, ONDE SE LE:...Qq.: 5o 07.03.2003 a 05.04.2008..., LEIA-SE: ...5o Qq.: \n08.03.2003 a 06.04.2008..., ratificando-se os demais dados.']"
21.07143,-10.881782,12.700996,-21.557472,561321210102013,13_212.10.10.2013,R56,jose_reinaldo,Ato_Retificacao_Efetivo,"['Na Ordem de Servico de 12 de junho de 2013, publicada no DODF no 128, de 21 de junho de \n2013, pagina 18, no que se refere a licenca-premio de MARIA HELENA GOMES TRINDA-\nDE, matricula 120.408-4, ONDE SE LE: Qq.: 6o 06.04.2008 a 05.04.2013, LEIA-SE:  6o Qq.: \n07.04.2008 a 06.04.2013, ratificando-se os demais dados.']"
20.0278,-13.59069,15.753776,-21.820248,571321210102013,13_212.10.10.2013,R57,jose_reinaldo,Ato_Retificacao_Efetivo,"['Na Ordem de Servico de 05 de marco de 1993, publicada no DODF no 52, de 12 de marco de \n1993, pagina 13, no que se refere a licenca-premio de MARIA DO CARMO DALMOLIN \nBARICHELLO, matricula 127.885-1, ONDE SE LE: ...Qq.: 1o 12.11.1987 a 03.01.1993..., \nLEIA-SE: ...1o Qq.: 10.11.1987 a 01.01.1993..., ratificando-se os demais dados.']"
20.128927,-12.949574,15.005623,-21.719347,581321210102013,13_212.10.10.2013,R58,jose_reinaldo,Ato_Retificacao_Efetivo,"['Na Ordem de Servico de 10 de julho de 1998, publicada no DODF no 132, de 15 de \njulho de 1998, pagina 26, no que se refere a licenca-premio de MARIA DO CAR-\nMO DALMOLIN BARICHELLO, matricula 127.885-1, ONDE SE LE: ...Qq.: 2o \n04.01.1993 a 03.01.1998..., LEIA-SE: ...2o Qq.: 02.01.1993 a 01.01.1998..., \nratificando-se os demais dados.']"
20.986097,-12.790064,14.500793,-22.4657,591321210102013,13_212.10.10.2013,R59,jose_reinaldo,Ato_Retificacao_Efetivo,"['Na Ordem de Servico no 21, de 22 de abril de 2003, publicada no DODF no 80, de 28 de abril \nde 2003, pagina 18, no que se refere a licenca-premio de MARIA DO CARMO DALMOLIN \nBARICHELLO, matricula 127.885-1, ONDE SE LE: ...Qq.: 3o 04.01.1998 a 03.01.2003..., \nLEIA-SE: ...3o Qq.: 02.01.1998 a 01.01.2003..., ratificando-se os demais dados.']"
20.7791,-13.374981,15.203767,-22.522192,601321210102013,13_212.10.10.2013,R60,jose_reinaldo,Ato_Retificacao_Efetivo,"['Na Ordem de Servico de 16 de janeiro de 2008, publicada no DODF no 19, de 28 de janeiro \nde 2008, pagina 60, no que se refere a licenca-premio de MARIA DO CARMO DALMOLIN \nBARICHELLO, matricula 127.885-1, ONDE SE LE: ...Qq.: 4o 04.01.2003 a 03.01.2008..., \nLEIA-SE: ...4o Qq.: 02.01.2003 a 01.01.2008..., ratificando-se os demais dados.']"
20.027798,-13.59069,15.753776,-21.820246,611321210102013,13_212.10.10.2013,R61,jose_reinaldo,Ato_Retificacao_Efetivo,"['Na Ordem de Servico de 15 de marco de 2013, publicada no DODF no 61 de 25 de marco de \n2013, pagina 22, no que se refere a licenca-premio de MARIA DO CARMO DALMOLIN BA-\nRICHELLO, matricula 127.885-1, ONDE SE LE: Qq.: 5o 04.01.2008 a 03.01.2013, LEIA-SE: \n5o Qq.: 02.01.2008 a 01.01.2013, ratificando-se os demais dados.']"
17.395695,-11.971214,15.357856,-18.532343,621321210102013,13_212.10.10.2013,R62,jose_reinaldo,Ato_Retificacao_Efetivo,"['Na Ordem de Servico de 10 de agosto de 1992, publicada no DODF Ano XVII no 165, de 14 de \nagosto de 1992, pagina 35 Suplemento, no que se refere a licenca-premio de DECIO NEIVA DE \nSOUZA, matricula 119.967-6, ONDE SE LE: ...Qq.: 1o 15.11.1982 a 16.11.1987..., LEIA-SE: \n...1o Qq.: 16.11.1982 a 20.11.1987..., ratificando-se os demais dados.']"
17.824335,-10.903306,14.082961,-18.46365,631321210102013,13_212.10.10.2013,R63,jose_reinaldo,Ato_Retificacao_Efetivo,"['Na Ordem de Servico de 14 de maio de 1998, publicada no DODF no 95, de 22 de maio de 1998, \npagina 24 no que se refere a licenca-premio de DECIO NEIVA DE SOUZA, matricula 119.967-\n6, ONDE SE LE: ...Qq.: 3o 21.11.1992 a 20.11.1997..., LEIA-SE:  ...3o Qq.: 25.11.1992 a \n24.11.1997..., ratificando-se os demais dados.']"
17.824469,-10.903507,14.083237,-18.463879,641321210102013,13_212.10.10.2013,R64,jose_reinaldo,Ato_Retificacao_Efetivo,"['Na Ordem de Servico no 28, de 03 de maio de 2007, publicada no DODF no 92, de 15 de maio \nde 2007, pagina 25 no que se refere a licenca-premio de DECIO NEIVA DE SOUZA, matri-\ncula 119.967-6, ONDE SE LE: ...Qq.: 4o 21.11.1997 a 20.11.2002..., LEIA-SE:  ...4o Qq.: \n25.11.1997 a 24.11.2002..., ratificando-se os demais dados.']"
18.313847,-12.021612,15.05203,-19.467176,651321210102013,13_212.10.10.2013,R65,jose_reinaldo,Ato_Retificacao_Efetivo,"['Na Ordem de Servico de 28 de fevereiro de 2013, publicada no DODF no 52, de 13 de marco \nde 2013, pagina 24 no que se refere a licenca-premio de DECIO NEIVA DE SOUZA, matricula \n119.967-6, ONDE SE LE:... Qq.: 5o 21.11.2002 a 20.11.2007..., LEIA-SE: ...5o Qq.: 25.11.2002 \na 24.11.2007..., ratificando-se os demais dados']"
18.313847,-12.021612,15.05203,-19.467176,661321210102013,13_212.10.10.2013,R66,jose_reinaldo,Ato_Retificacao_Efetivo,"['Na Ordem de Servico de 28 de fevereiro de 2013, publicada no DODF no 52, de 13 de marco \nde 2013, pagina 24 no que se refere a licenca-premio de DECIO NEIVA DE SOUZA, matricula \n119.967-6, ONDE SE LE: ...Qq.: 6o 21.11.2007 a 20.11.2012..., LEIA-SE: ...6o Qq.: 25.11.2007 \na 24.11.2012..., ratificando-se os demais dados.']"
18.641333,-13.454703,16.281113,-20.42508,671321210102013,13_212.10.10.2013,R67,jose_reinaldo,Ato_Retificacao_Efetivo,"['Na Ordem de servico de 11 de julho de 2013, publicada no DODF no 146, pagina 43 e 44 de 17 \nde julho de 2013, referente a Licenca Premio de MARILU BORGES DE SOUSA  CSG-03, \nmatricula 126838-4, ONDE SE LE: ...Qq.: 5o de 23.6.2007 a 20.6.2012..., LEIA-SE: ...Qq.: \n5o de 23.6.2007 a 22.6.2012..., ratificando-se os demais dados.']"
27.19776,-16.00023,16.895916,-29.432209,681321210102013,13_212.10.10.2013,R68,jose_reinaldo,Ato_Retificacao_Efetivo,"['Na Ordem de Servico de 21/08/2013, publicada no DODF no 174 de 22/08/2013, pag. no 56, referente \nao servidor ARMANDO PIQUERA HERNANDEZ; 1.659.118-6; CGS-AN; Medico; Grau medio \n(10%), aplicado sobre o vencimento a partir de 25/07/2013. ONDE SE LE: ...Grau medio (10%), \naplicado sobre o vencimento...; LEIA-SE: ...Grau medio (20%), aplicado sobre o salario-minimo.']"
26.98582,-15.755265,17.156965,-29.341398,691321210102013,13_212.10.10.2013,R69,jose_reinaldo,Ato_Retificacao_Efetivo,"['Na Ordem de Servico de 09/07/2013, publicada no DODF no 142 de 11/07/2013, pag. no 51, \nreferente a servidora PATRICIA MICHELLE LEANDRO SOUSA ALVES; 1.441.130-X; CGS-\n-AN; Tecnico em Enfermagem; Grau maximo (20%), aplicado sobre o vencimento a partir de \n22/05/2013. ONDE SE LE: ...Grau medio (10%), aplicado sobre o vencimento...; LEIA-SE: \n...Grau medio (20%), aplicado sobre o salario-minimo.']"
26.255362,-15.827926,17.806349,-30.013443,701321210102013,13_212.10.10.2013,R70,jose_reinaldo,Ato_Retificacao_Efetivo,"['Na Ordem de Servico de 24/07/2013, publicada no DODF no 153 de 26/07/2013, pag. no 35, \nreferente ao servidor DANIEL DE MEDEIROS COSTA; 1.434.619-2; CGS-SAM; Farmaceutico; \nGrau maximo (20%), aplicado sobre o vencimento a partir de 04/07/2013. ONDE SE LE: ...\nGrau maximo (20%)...; LEIA-SE: ...Grau medio (10%).']"
27.007633,-15.52308,17.583624,-29.238379,711321210102013,13_212.10.10.2013,R71,jose_reinaldo,Ato_Retificacao_Efetivo,"['Na Ordem de Servico de 02/04/2012, publicada no DODF no 69 de 09/04/2012, pag. no 28, \nreferente a servidora KAMILLA BARROS BOTELHO; 1.436.422-0; CGS-SAM; Enfermei-\nro; Grau medio (10%), aplicado sobre o vencimento a partir de 01/12/2012, ONDE SE LE: \n...Grau medio (10%), aplicado sobre o vencimento...; LEIA-SE: ...Grau maximo (20%), \naplicado sobre o vencimento.... ONDE SE LE: ...a partir de 01/12/2012...; LEIA-SE: \n...a partir de 01/12/2011.']"
26.81426,-16.563854,16.769491,-30.180674,721321210102013,13_212.10.10.2013,R72,jose_reinaldo,Ato_Retificacao_Efetivo,"['Na Ordem de Servico de 24/07/2013, publicada no DODF no 153 de 26/07/2013, pag. no 35, \nreferente ao servidor PAULO GUILHERME NERY; 1.443.174-3; CGS-AN; Farmaceutico; \nGrau medio (10%), aplicado sobre o vencimento a partir de 05/06/2013. ONDE SE LE: \n...1.443.174-3...; LEIA-SE: ...1.443.974-3.']"
11.279765,-12.307181,-10.5694,-23.985842,731321210102013,13_212.10.10.2013,R73,jose_reinaldo,Ato_Retificacao_Efetivo,"['RETIFICAR na Portaria de 1o de outubro de 2013, publicada no DODF no 205, de 02/10/2013, \no ato que concedeu pensao temporaria as beneficiarias do ex-servidor FERNANDO CESAR \nSANTOS DE SOUZA, matricula 26.344-3, Agente de Policia, para ONDE SE LE ...artigo 40, \n 7o, inciso I, e 8o, da Constituicao da Republica Federativa do Brasil...; LEIA-SE ...artigo 40, \n 7o, inciso II, e 8o, da Constituicao da Republica Federativa do Brasil..., ficando ratificados \nos demais termos da concessao.']"
-10.080646,-12.2028,14.582557,11.564893,401321210102013,13_212.10.10.2013,R40,khalil_carsten,Ato_Substituicao,"['DESIGNAR: VANESSA CARNEIRO FERNANDES FERREIRA AMARAL, Espe-\ncialista em Politicas Publicas e Gestao Governamental, matricula 175.620-6, para \nsubstituir LUIZ CLAUDIO DE ARAUJO FRANCA, Gerente de Execucao Orcamen-\ntaria, Simbolo DFG-14, matricula n 174.833-5 no periodo de 09 a 11/10/2013, por \nmotivo de ferias regulamentares da titular.']"
-6.3033338,15.480602,-14.685978,6.7487087,1142041102013,14_204.1.10.2013,R1,renato_nobre,Ato_Tornado_Sem_Efeito_Exo_Nom,"['TORNAR SEM EFEITO no Decreto de 27 de setembro de 2013, publicado no DODF no 203, de \n30 de setembro de 2013, pagina 22 o ato que nomeou DENIO ABADIA PEREIRA DOS SAN-\nTOS para exercer o Cargo em Comissao, Simbolo DFA-12, de Assessor, do Nucleo de Cidades \nRegiao 2, da Gerencia de Mobilizacao, da Diretoria de Articulacao Politico Institucional, da \nCoordenadoria da Agenda Institucional, da Secretaria de Estado de Governo do Distrito Federal.']"
-6.3264723,15.252077,-14.310009,6.684397,2142041102013,14_204.1.10.2013,R2,renato_nobre,Ato_Tornado_Sem_Efeito_Exo_Nom,"['TORNAR SEM EFEITO no Decreto de 27 de setembro de 2013, publicado no DODF no 203, de \n30 de setembro de 2013, pagina 22 o ato que nomeou DENIO ABADIA PEREIRA DOS SAN-\nTOS para exercer o Cargo em Comissao, Simbolo DFA-12, de Assessor, do Nucleo de Cidades \nRegiao 2, da Gerencia de Mobilizacao, da Diretoria de Articulacao Politico Institucional, da \nCoordenadoria da Agenda Institucional, da Secretaria de Estado de Governo do Distrito Federal.']"
-6.326224,15.25189,-14.309776,6.6857586,3142041102013,14_204.1.10.2013,R3,renato_nobre,Ato_Tornado_Sem_Efeito_Exo_Nom,"['TORNAR SEM EFEITO no Decreto de 27 de setembro de 2013, publicado no DODF no 203, de \n30 de setembro de 2013, pagina 22 o ato que nomeou DENIO ABADIA PEREIRA DOS SAN-\nTOS para exercer o Cargo em Comissao, Simbolo DFA-12, de Assessor, do Nucleo de Cidades \nRegiao 2, da Gerencia de Mobilizacao, da Diretoria de Articulacao Politico Institucional, da \nCoordenadoria da Agenda Institucional, da Secretaria de Estado de Governo do Distrito Federal.']"
-6.303253,15.480014,-14.685655,6.7484446,4142041102013,14_204.1.10.2013,R4,renato_nobre,Ato_Tornado_Sem_Efeito_Exo_Nom,"['TORNAR SEM EFEITO no Decreto de 27 de setembro de 2013, publicado no DODF no 203, de \n30 de setembro de 2013, pagina 22 o ato que nomeou DENIO ABADIA PEREIRA DOS SAN-\nTOS para exercer o Cargo em Comissao, Simbolo DFA-12, de Assessor, do Nucleo de Cidades \nRegiao 2, da Gerencia de Mobilizacao, da Diretoria de Articulacao Politico Institucional, da \nCoordenadoria da Agenda Institucional, da Secretaria de Estado de Governo do Distrito Federal.']"
-19.2782,14.482003,-9.797744,26.700861,12142041102013,14_204.1.10.2013,R12,matheus_stauffer,Ato_Exoneracao_Comissionado,"['EXONERAR, por estar sendo nomeado para outro cargo, CEL. QOBM HAMILTON \nSANTOS ESTEVES JUNIOR do Cargo de Natureza Especial, Simbolo CNE-02, de \nSubcomandante, do Subcomando Operacional, do Comando Operacional, do Comando \nGeral, do Corpo de Bombeiros Militar do Distrito Federal.']"
-12.80222,-0.43260145,-12.21187,14.48166,7142041102013,14_204.1.10.2013,R7,matheus_stauffer,Ato_Exoneracao_Comissionado,"['EXONERAR NATAL VIEIRA QUEIROZ do Cargo em Comissao, Simbolo DFA-11, de Asses-\nsor, da Diretoria de Desenvolvimento Economico, da Administracao Regional de Taguatinga, da \nCoordenadoria das Cidades, da Casa Civil, da Governadoria do Distrito Federal.']"
-12.857074,-0.42616785,-12.242061,14.509173,14142041102013,14_204.1.10.2013,R14,tatiana_franco,Ato_Nomeacao_Comissionado,"['NOMEAR CREMILDA GUIMARAES MARTINS para exercer o Cargo em Comissao, Simbolo \nDFA-11, de Assessor, da Diretoria de Desenvolvimento Economico, da Administracao Regional \nde Taguatinga, da Coordenadoria das Cidades, da Casa Civil, da Governadoria do Distrito Federal.']"
-7.0843945,15.469236,-14.406577,7.515179,15142041102013,14_204.1.10.2013,R15,tatiana_franco,Ato_Nomeacao_Comissionado,"['NOMEAR DENIO ABADIA PEREIRA DOS SANTOS para exercer o Cargo em Comissao, \nSimbolo DFA-12, de Assessor, do Nucleo de Cidades Regiao 3, da Gerencia de Mobilizacao, \nda Diretoria de Articulacao Politico Institucional, da Coordenadoria da Agenda Institucional, da \nSecretaria de Estado de Governo do Distrito Federal.']"
-8.551128,6.125415,-4.8851123,6.6924973,16142041102013,14_204.1.10.2013,R16,tatiana_franco,Ato_Nomeacao_Comissionado,"['NOMEAR ALINE CARDOSO DE ALMEIDA para exercer o Cargo de Natureza Especial, Sim-\nbolo CNE-06, de Assessor Especial, do Gabinete, da Secretaria de Estado da Micro e Pequena \nEmpresa e Economia Solidaria do Distrito Federal.']"
-20.157742,15.564148,-10.830443,27.747011,17142041102013,14_204.1.10.2013,R17,tatiana_franco,Ato_Nomeacao_Comissionado,"['NOMEAR CEL. QOBM JULIO CESAR DOS SANTOS para exercer o Cargo de Comandante \nGeral, do Comando Geral, do Corpo de Bombeiros Militar do Distrito Federal.']"
-19.336657,14.523073,-9.837662,26.770233,18142041102013,14_204.1.10.2013,R18,tatiana_franco,Ato_Nomeacao_Comissionado,"['NOMEAR CEL. QOBM HAMILTON SANTOS ESTEVES JUNIOR para exercer o Cargo de \nNatureza Especial, Simbolo CNE-01, de Subcomandante, do Subcomando Geral, do Comando \nGeral, do Corpo de Bombeiros Militar do Distrito Federal.']"
-17.093481,-0.93267727,-15.202286,17.346115,6142041102013,14_204.1.10.2013,R6,matheus_stauffer,Ato_Exoneracao_Comissionado,"['EXONERAR PAULO VICTOR BARBOSA DE CARVALHO do Cargo em Comissao, Simbolo \nDFA-14, de Assessor, da Assessoria, do Gabinete, da Administracao Regional do Sudoeste/\nOctogonal, da Coordenadoria das Cidades, da Casa Civil, da Governadoria do Distrito Federal.']"
-17.088886,-0.8677213,-15.250797,17.264626,13142041102013,14_204.1.10.2013,R13,tatiana_franco,Ato_Nomeacao_Comissionado,"['NOMEAR ILUSKA ARAGAO TAVARES para exercer o Cargo em Comissao, Simbolo DFA-14, \nde Assessor, da Assessoria, do Gabinete, da Administracao Regional do Sudoeste/Octogonal, da \nCoordenadoria das Cidades, da Casa Civil, da Governadoria do Distrito Federal.']"
-8.372342,5.835648,-5.0915165,6.9619403,8142041102013,14_204.1.10.2013,R8,matheus_stauffer,Ato_Exoneracao_Comissionado,"['EXONERAR, a pedido, ANA CRISTINA JACOBINO do Cargo de Natureza Especial, Simbolo \nCNE-06, de Assessor Especial, do Gabinete, da Secretaria de Estado da Micro e Pequena Empresa \ne Economia Solidaria do Distrito Federal, a contar de 27 de setembro de 2013.']"
-20.512882,15.623011,-10.803455,28.129568,9142041102013,14_204.1.10.2013,R9,matheus_stauffer,Ato_Exoneracao_Comissionado,"['EXONERAR CEL. QOBM GILBERTO LOPES DA SILVA do Cargo de Comandante Geral, \ndo Comando Geral, do Corpo de Bombeiros Militar do Distrito Federal.']"
-19.599113,15.567594,-10.992527,27.103523,10142041102013,14_204.1.10.2013,R10,matheus_stauffer,Ato_Exoneracao_Comissionado,"['EXONERAR, por estar sendo nomeado para outro cargo, o CEL. QOBM JULIO CESAR DOS \nSANTOS do Cargo de Natureza Especial, Simbolo CNE-02, de Controlador, da Controladoria, \ndo Comando Geral, do Corpo de Bombeiros Militar do Distrito Federal.']"
-19.815838,15.265476,-10.584632,27.306,11142041102013,14_204.1.10.2013,R11,matheus_stauffer,Ato_Exoneracao_Comissionado,"['EXONERAR CEL. QOBM JULIO CESAR CORREA FARIA do Cargo de Natureza Especial, \nSimbolo CNE-01, de Subcomandante, do Sub Comando Geral, do Comando Geral, do Corpo \nde Bombeiros Militar do Distrito Federal.']"
27.551773,-12.226118,18.800161,-25.497623,19142041102013,14_204.1.10.2013,R19,jose_reinaldo,Ato_Retificacao_Efetivo,"['No Decreto publicado no Diario Oficial do Distrito Federal no 138, de 05 de julho de 2013, o ato \nque aplicou a penalidade de demissao a servidora CINTIA BEZERRA CARVALHO, matricula \nno 155.592-8, ONDE SE LE: matricula no 155.592-2, LEIA-SE: matricula no 155.592-8.']"
-2.9414349,6.511128,-18.695534,4.1068587,20142041102013,14_204.1.10.2013,R20,jose_reinaldo,Ato_Retificacao_Comissionado,"['No Decreto de 13 de setembro de 2013, publicado no DODF no 192, de 16 de setembro de 2013, \npaginas 81 e 83, o ato que exonerou por ter sido nomeado para outro cargo GILBERT SANTOS \nLIMA, ONDE SE LE: ...GILBERT SANTOS LIMA..., ...da Secretaria de Estado de Governo \ndo Distrito Federal., LEIA-SE: ...2o SGT QPPMC GILBERT SANTOS LIMA, matricula PMDF \n15.033-9..., ...da Secretaria de Estado de Governo do Distrito Federal, em razao de interesse da \nseguranca publica, conforme preceitua o artigo 21,  1o, item 7 do Decreto no 88.777, de 30 de \nSetembro de 1983 (R-200), alterado pelo Decreto no 6.745, de 19 de janeiro de 2009.; o ato que \nnomeou GILBERT SANTOS LIMA, ONDE SE LE: ...GILBERT SANTOS LIMA..., ...da \nSecretaria de Estado de Governo do Distrito Federal., LEIA-SE: ...2o SGT QPPMC GILBERT \nSANTOS LIMA, matricula PMDF 15.033-9..., ...da Secretaria de Estado de Governo do Distrito \nFederal, de interesse da seguranca publica, conforme preceitua o artigo 21,  1o, item 7 do Decreto \nno 88.777, de 30 de Setembro de 1983 (R-200), alterado pelo Decreto no 6.745, de 19 de janeiro de \n2009.; o ato que exonerou, por ter sido nomeada para outro cargo, KEILA TELES DA SILVA, \nONDE SE LE: ...KEILA TELES DA SILVA..., ...da Secretaria de Estado de Governo do Distrito \nFederal., LEIA-SE: ...CB QPPMC KEILA TELES DA SILVA, matricula PMDF 73.531-0..., ...\nda Secretaria de Estado de Governo do Distrito Federal, de interesse da seguranca publica, confor-\nme preceitua o artigo 21,  1o, item 7 do Decreto no 88.777, de 30 de Setembro de 1983 (R-200), \nalterado pelo Decreto no 6.745, de 19 de janeiro de 2009.; o ato que nomeou KEILA TELES DA \nSILVA, ONDE SE LE: ...KEILA TELES DA SILVA..., ...da Secretaria de Estado de Governo \ndo Distrito Federal., LEIA-SE: ...CB QPPMC KEILA TELES DA SILVA, matricula PMDF \n73.531-0..., ...da Secretaria de Estado de Governo do Distrito Federal, de interesse da seguranca \npublica, conforme preceitua o artigo 21,  1o, item 7 do Decreto no 88.777, de 30 de Setembro de \n1983 (R-200), alterado pelo Decreto no 6.745, de 19 de janeiro de 2009.; o ato que exonerou, por \nter sido nomeado para outro cargo, ELISSON DA SILVA COSTA, ONDE SE LE: ...ELISSON \nDA SILVA COSTA..., ...da Secretaria de Estado de Governo do Distrito Federal., LEIA-SE: \n...CB QPPMC ELISSON DA SILVA COSTA, matricula PMDF 72611-7..., ...da Secretaria de \nEstado de Governo do Distrito Federal, de interesse da seguranca publica, conforme preceitua o \nartigo 21,  1o, item 7 do Decreto no 88.777, de 30 de Setembro de 1983 (R-200), alterado pelo \nDecreto no 6.745, de 19 de janeiro de 2009.; o ato que nomeou ELISSON DA SILVA COSTA, \nONDE SE LE: ...ELISSON DA SILVA COSTA..., ...da Secretaria de Estado de Governo do \nDistrito Federal., LEIA-SE: ...CB QPPMC ELISSON DA SILVA COSTA, matricula PMDF \n72611-7..., ...da Secretaria de Estado de Governo do Distrito Federal, de interesse da seguranca \npublica, conforme preceitua o artigo 21,  1o, item 7 do Decreto no 88.777, de 30 de Setembro de \n1983 (R-200), alterado pelo Decreto no 6.745, de 19 de janeiro de 2009..']"
35.718933,-8.225218,-1.3132707,-37.87622,21142041102013,14_204.1.10.2013,R21,jose_reinaldo,Ato_Retificacao_Efetivo,"['RETIFICAR a Ordem de servico no 31, de 23/12/2004, publicada no DODF no 244 de 24/12/2004, \npag.26, que concedeu Licenca Premio por Assiduidade ao servidor RONALDO CHAGAS DA \nSILVA, matricula no 99.079-5, ONDE SE LE: 3o quinquenio, referente ao periodo de 30/11/1998 \na 28/11/2003..., LEIA-SE: ...3o quinquenio, referente ao periodo de 15/12/2003 a 12/12/2008.']"
33.596405,-7.0534544,-1.5311121,-34.993435,22142041102013,14_204.1.10.2013,R22,jose_reinaldo,Ato_Retificacao_Efetivo,"['Na Ordem de Servico de 27 de agosto de 2013, publicada no DODF no 182, de 02 de setembro \nde 2013, pagina 37, em que concedeu Licenca Premio por Assiduidade a MARCELO MENDES \nDAIA, matricula 132.593-1, ONDE SE LE: ...DE 09/04/2008 a 09/04/2013 ..., LEIA-SE: ...\nDE 11/04/2008 a 09/04/2013.']"
